Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
2017,110,1314,65,1438,41,H,0,27,58,7,19,4,7,10,34,17,9,4,5,13,15,54,2,20,9,12,5,21,8,6,2,5,14
2017,110,1315,77,1451,68,A,0,32,62,6,14,7,11,12,26,11,18,9,1,23,24,53,2,12,18,26,6,22,6,15,12,2,18
2017,110,1317,83,1427,73,H,0,28,52,9,17,18,25,5,27,15,15,12,2,18,28,64,5,18,12,20,14,22,10,17,7,3,21
2017,110,1321,69,1353,65,H,0,23,50,7,22,16,21,9,22,15,9,5,4,15,27,63,5,17,6,12,18,21,10,8,6,2,18
2017,110,1322,80,1311,78,A,0,28,63,8,22,16,22,13,26,16,9,5,5,17,26,59,11,27,15,21,11,26,18,12,4,4,17
2017,110,1323,81,1301,72,A,0,29,58,13,30,10,12,8,20,17,9,11,3,12,30,58,3,14,9,13,10,23,12,12,7,3,14
2017,110,1325,95,1132,75,H,0,37,59,11,24,10,12,8,31,19,14,6,6,13,28,68,7,21,12,17,13,15,8,11,6,1,17
2017,110,1329,96,1328,92,H,0,31,62,12,30,22,28,14,19,18,12,15,4,20,31,56,10,21,20,26,11,22,14,17,8,4,22
2017,110,1330,72,1150,48,H,0,28,63,4,12,12,20,12,31,17,6,11,5,14,15,50,6,25,12,13,5,27,5,18,4,3,19
2017,110,1332,101,1160,73,H,0,34,59,16,29,17,23,10,28,25,16,8,7,15,26,60,9,27,12,18,7,17,12,12,5,4,20
2017,110,1335,71,1463,55,A,0,29,57,9,23,4,6,6,25,19,10,8,4,16,19,58,6,28,11,12,15,23,12,15,1,3,10
2017,110,1338,80,1199,66,H,0,26,51,10,22,18,22,7,23,14,8,6,2,17,26,57,5,18,9,15,10,21,12,9,5,5,21
2017,110,1341,82,1290,69,H,0,33,63,6,23,10,14,10,21,14,7,10,2,14,28,55,4,10,9,11,8,22,9,14,3,2,11
2017,110,1343,66,1135,51,A,0,22,47,10,23,12,16,6,23,12,11,9,2,13,18,46,8,20,7,9,7,20,10,16,6,1,18
2017,110,1345,80,1277,63,H,0,27,53,5,15,21,25,3,28,18,10,5,1,12,25,59,9,27,4,10,8,24,16,15,4,2,23
2017,110,1347,79,1255,72,H,0,27,51,9,20,16,22,10,22,10,14,5,5,16,24,56,9,20,15,18,12,17,14,11,7,3,15
2017,110,1348,77,1206,74,A,0,24,58,9,20,20,28,14,17,12,9,5,7,23,20,45,3,13,31,36,11,26,5,13,5,3,22
2017,110,1352,74,1148,64,A,0,19,45,5,15,31,43,8,31,7,15,4,2,24,22,60,7,18,13,25,14,22,15,15,5,0,27
2017,110,1354,84,1164,79,H,0,27,60,5,19,25,32,11,32,16,14,4,0,21,28,64,5,19,18,26,11,24,11,13,4,4,23
2017,110,1355,97,1236,89,A,0,30,56,11,28,26,30,6,25,17,11,5,3,17,36,69,7,24,10,13,8,21,12,11,6,1,23
2017,110,1359,80,1440,61,H,0,27,60,10,22,16,21,16,29,16,11,2,2,19,21,58,7,22,12,18,11,20,14,8,7,3,22
2017,110,1360,60,1365,58,A,2,23,60,10,26,4,7,10,30,13,12,3,2,13,20,53,7,20,11,14,4,28,13,7,4,2,9
2017,110,1362,65,1339,51,A,0,21,56,9,26,14,17,8,26,12,10,8,2,18,20,47,4,13,7,15,5,29,8,19,4,5,19
2017,110,1363,83,1102,78,H,1,28,61,7,29,20,23,9,24,22,18,10,4,13,31,59,5,15,11,14,3,24,14,18,11,1,19
2017,110,1369,90,1404,61,H,0,32,60,16,34,10,11,7,23,24,11,12,1,17,20,53,5,22,16,26,15,22,9,18,2,2,15
2017,110,1372,60,1368,52,A,0,22,50,3,13,13,22,9,20,9,14,3,6,24,18,46,2,13,14,28,14,25,11,19,4,2,20
2017,110,1373,76,1310,70,H,0,28,55,8,20,12,21,9,32,17,20,4,6,15,29,73,4,18,8,15,15,24,8,11,11,1,20
2017,110,1374,76,1222,66,A,0,25,54,4,14,22,28,11,29,10,7,5,2,18,26,63,9,27,5,11,13,20,12,6,1,1,26
2017,110,1375,87,1111,74,H,0,27,52,9,17,24,34,10,29,13,18,6,7,25,26,60,9,24,13,25,12,21,11,17,7,3,32
2017,110,1377,86,1331,72,H,0,28,55,8,21,22,27,9,27,16,11,4,4,23,25,56,4,13,18,27,9,21,8,9,4,5,21
2017,110,1380,77,1105,64,H,0,27,58,6,17,17,17,10,23,12,9,7,6,17,24,59,3,13,13,19,13,21,12,9,1,1,14
2017,110,1381,84,1319,68,H,0,25,55,10,28,24,32,9,29,14,12,6,3,22,24,52,4,19,16,24,5,27,13,15,3,0,25
2017,110,1388,70,1140,57,A,0,25,53,10,26,10,14,5,27,15,9,3,2,15,23,58,4,14,7,13,12,25,12,11,6,3,14
2017,110,1392,76,1127,55,H,0,26,60,10,24,14,18,11,34,13,10,5,4,17,19,58,7,21,10,17,7,26,10,10,6,1,16
2017,110,1394,70,1249,63,H,0,20,42,6,17,24,34,8,20,15,14,10,6,21,21,52,5,21,16,21,13,21,8,17,9,1,26
2017,110,1397,90,1281,70,H,0,27,58,8,21,28,37,11,27,19,9,3,3,21,20,50,7,21,23,30,8,22,11,14,7,1,27
2017,110,1398,68,1184,66,H,0,23,51,4,12,18,22,13,23,14,19,10,1,18,20,45,12,22,14,18,4,18,12,16,6,3,20
2017,110,1399,79,1240,78,A,1,27,57,7,20,18,23,8,26,9,15,6,4,22,25,57,9,27,19,26,10,26,21,15,3,6,20
2017,110,1401,81,1120,62,H,0,31,45,9,14,10,18,4,33,18,19,10,8,13,23,67,11,34,5,7,12,16,15,12,12,2,20
2017,110,1405,88,1296,80,A,1,30,55,9,20,19,28,13,26,14,13,1,5,20,30,66,4,18,16,24,12,15,9,2,7,1,20
2017,110,1406,75,1241,65,H,0,26,52,7,19,16,26,10,22,10,12,8,0,15,24,52,7,21,10,15,8,21,13,13,6,3,21
2017,110,1407,87,1157,78,H,0,26,54,12,27,23,36,13,26,13,10,7,5,14,28,64,13,37,9,10,11,21,14,14,6,4,20
2017,110,1408,94,1378,71,H,0,33,50,12,22,16,22,7,21,18,17,8,8,20,27,64,3,19,14,18,18,15,5,16,4,1,20
2017,110,1411,78,1115,40,H,0,28,61,6,18,16,22,15,19,17,8,15,3,15,15,41,3,10,7,11,7,22,5,25,5,3,20
2017,110,1414,79,1415,60,H,0,30,58,11,26,8,15,8,25,17,6,3,4,16,20,55,6,18,14,17,10,24,9,11,1,2,16
2017,110,1416,61,1187,58,A,0,24,60,7,19,6,16,13,22,12,12,7,1,14,22,51,4,19,10,11,7,28,15,16,5,6,19
2017,110,1417,102,1425,70,H,0,42,78,10,20,8,8,15,35,23,10,5,6,17,22,65,7,22,19,27,13,20,10,10,9,2,15
2017,110,1418,85,1419,84,A,0,32,63,7,17,14,21,10,20,16,17,6,1,26,32,51,5,12,15,27,5,20,21,16,4,2,21
2017,110,1420,108,1262,102,H,0,34,59,16,26,24,30,11,20,23,16,5,2,25,32,57,9,21,29,35,7,16,21,11,6,2,24
2017,110,1421,66,1144,53,A,0,21,51,9,24,15,23,9,24,19,8,10,1,14,18,47,8,23,9,15,7,27,14,17,5,3,18
2017,110,1422,73,1202,52,A,0,28,51,12,28,5,7,9,28,9,17,5,3,17,20,58,6,24,6,12,13,17,8,13,5,2,14
2017,110,1423,83,1220,76,A,0,31,66,6,19,15,20,13,20,16,6,7,4,25,23,51,5,18,25,31,10,25,12,12,0,2,20
2017,110,1426,68,1209,67,A,0,22,62,10,31,14,20,10,24,19,16,13,1,18,26,57,8,27,7,12,8,34,15,21,6,7,18
2017,110,1431,79,1349,71,A,0,27,50,9,14,16,24,6,29,14,14,8,2,23,20,58,8,29,23,31,14,19,8,13,5,3,21
2017,110,1435,71,1376,62,H,0,20,45,9,25,22,32,8,28,9,15,4,8,22,24,56,1,9,13,22,10,23,7,12,6,1,22
2017,110,1437,92,1371,70,A,0,33,49,12,21,14,17,4,22,16,11,6,3,13,26,56,7,24,11,16,11,12,11,12,7,1,12
2017,110,1444,88,1185,80,H,0,28,55,8,18,24,32,12,21,18,12,7,1,20,32,55,4,15,12,21,8,19,11,11,10,3,25
2017,110,1447,73,1383,55,A,0,25,55,8,18,15,20,15,36,11,21,3,4,27,18,57,5,21,14,30,13,20,11,11,13,4,19
2017,110,1450,86,1113,71,H,0,35,59,11,25,5,9,10,32,28,15,4,4,16,27,60,8,29,9,14,5,17,7,8,8,1,13
2017,110,1452,83,1403,74,H,2,27,65,5,24,24,31,16,27,13,15,12,0,19,27,56,7,16,13,19,5,25,14,20,4,3,22
2017,110,1453,80,1454,56,A,0,30,60,2,17,18,21,9,30,16,10,9,1,17,18,56,6,27,14,18,10,22,8,17,3,2,16
2017,110,1455,73,1320,44,H,0,23,53,7,18,20,23,12,36,13,10,4,3,18,14,51,4,19,12,17,4,19,7,7,1,1,18
2017,110,1456,85,1174,64,A,0,27,52,10,22,21,29,6,33,23,11,8,1,17,21,56,7,23,15,23,7,22,11,10,5,1,23
2017,110,1457,84,1251,67,H,0,28,56,10,25,18,25,8,26,13,10,7,8,18,21,52,11,24,14,18,6,23,9,12,5,2,21
2017,110,1459,84,1441,56,H,0,29,69,10,31,16,16,15,30,19,13,11,3,16,21,55,3,15,11,18,9,25,8,18,7,4,16
2017,110,1460,74,1156,68,A,2,24,54,8,20,18,26,7,31,16,19,10,3,20,22,62,9,32,15,22,11,28,5,18,9,3,26
2017,110,1464,81,1297,77,H,0,33,68,5,17,10,19,6,28,19,6,7,3,14,28,69,5,30,16,21,14,32,12,12,5,2,16
2017,111,1107,74,1263,56,A,0,29,70,8,23,8,10,11,29,15,3,4,2,20,17,51,9,19,13,23,6,30,10,9,3,5,10
2017,111,1137,86,1131,66,A,0,32,55,12,22,10,13,9,22,19,18,5,9,22,22,55,4,16,18,24,12,15,10,15,10,3,15
2017,111,1139,82,1177,66,H,0,33,58,7,20,9,14,7,24,18,7,6,2,16,24,49,5,17,13,18,3,21,7,11,4,2,16
2017,111,1159,66,1259,56,A,1,22,44,7,13,15,22,6,30,12,16,5,4,18,21,62,5,21,9,16,13,20,10,13,4,5,23
2017,111,1163,64,1396,63,A,0,23,49,8,18,10,14,8,21,11,12,5,3,16,23,52,7,21,10,14,7,19,19,10,7,3,14
2017,111,1166,87,1207,70,H,0,34,64,9,20,10,17,8,31,17,13,7,2,18,25,65,3,22,17,26,14,27,11,15,7,4,18
2017,111,1203,77,1182,70,A,0,23,61,12,26,19,22,16,21,16,10,4,3,15,25,60,4,13,16,17,12,22,13,11,4,1,18
2017,111,1210,71,1393,65,H,0,26,55,4,12,15,22,11,25,19,15,7,7,16,25,70,8,30,7,12,19,22,15,13,7,7,21
2017,111,1221,69,1110,54,A,0,23,45,8,13,15,21,6,27,17,10,8,5,16,21,52,6,20,6,11,8,20,12,11,6,2,19
2017,111,1229,65,1260,63,H,0,25,53,8,22,7,10,11,27,18,14,3,5,14,22,54,6,20,13,17,7,18,11,4,6,2,12
2017,111,1237,83,1176,72,A,0,26,51,10,19,21,26,7,21,13,10,9,2,19,26,53,5,15,15,22,9,21,12,12,4,1,20
2017,111,1250,81,1248,55,A,0,25,58,12,29,19,19,8,33,13,15,11,4,18,19,62,5,30,12,15,12,24,6,18,2,3,14
2017,111,1264,95,1346,74,H,0,33,60,10,18,19,27,4,25,15,9,11,7,22,24,57,7,22,19,26,11,30,19,22,4,4,23
2017,111,1265,76,1145,74,H,0,25,42,9,20,17,22,4,26,9,22,7,2,19,28,63,10,26,8,12,10,15,16,14,8,2,23
2017,111,1278,83,1276,78,H,1,25,57,5,13,28,41,13,31,14,11,3,3,17,30,60,9,26,9,18,3,28,17,9,6,1,28
2017,111,1324,87,1227,75,H,0,27,59,11,24,22,26,7,27,18,16,12,5,16,28,67,12,26,7,12,14,26,19,21,9,3,19
2017,111,1333,68,1428,67,H,0,25,55,8,19,10,15,6,19,12,10,8,6,14,28,54,6,15,5,9,10,26,16,17,7,1,14
2017,111,1351,103,1233,85,A,0,40,67,9,18,14,25,11,29,24,14,7,3,22,28,69,7,24,22,27,14,24,15,17,9,2,19
2017,111,1356,74,1232,68,A,0,28,58,4,10,14,18,10,29,14,12,2,9,17,25,59,10,23,8,14,8,22,17,13,8,3,16
2017,111,1361,77,1424,64,H,0,29,57,8,21,11,17,8,23,13,9,8,2,19,20,48,8,18,16,19,5,22,13,14,5,2,20
2017,111,1389,74,1193,55,H,0,27,50,15,25,5,8,5,22,15,8,6,2,10,20,54,5,27,10,14,14,18,11,11,2,3,9
2017,111,1434,83,1178,63,A,0,33,73,9,26,8,15,15,30,16,8,5,6,22,19,55,9,26,16,27,11,30,11,15,3,0,18
2017,111,1443,76,1412,64,H,0,31,61,8,21,6,8,14,19,14,7,6,2,14,21,43,10,26,12,16,5,18,15,11,1,5,10
2017,111,1458,71,1268,60,H,0,24,58,2,12,21,37,18,26,9,8,7,4,23,19,45,8,18,14,23,5,22,13,13,4,6,25
2017,112,1108,74,1105,59,H,0,28,66,7,23,11,21,22,22,19,8,12,3,14,21,47,3,12,14,19,6,20,19,16,3,3,16
2017,112,1126,75,1313,65,H,0,23,50,11,21,18,21,4,26,18,14,10,5,21,23,62,6,25,13,21,18,24,10,17,6,4,18
2017,112,1157,81,1375,77,A,1,29,73,11,30,12,23,20,31,13,14,7,3,29,25,57,6,21,21,34,10,30,8,15,5,4,20
2017,112,1164,84,1366,83,A,0,29,71,9,31,17,24,17,32,18,17,9,7,22,29,70,11,38,14,22,14,29,17,15,5,4,21
2017,112,1199,104,1130,72,H,0,39,72,12,29,14,17,6,32,26,8,7,3,14,26,67,10,31,10,15,11,27,12,15,4,2,16
2017,112,1209,67,1402,51,H,0,27,48,7,21,6,9,5,20,13,10,4,6,12,21,49,4,16,5,10,9,14,11,11,4,2,11
2017,112,1214,76,1197,69,A,0,27,59,9,25,13,21,13,31,11,18,5,5,24,23,61,3,11,20,26,10,23,11,12,5,3,18
2017,112,1235,82,1403,80,A,1,26,56,12,24,18,25,7,26,13,12,5,4,22,26,66,7,21,21,27,13,24,11,6,5,2,19
2017,112,1271,106,1299,95,H,3,28,62,7,24,43,53,7,32,13,11,3,5,24,31,75,12,31,21,31,17,34,14,19,3,3,37
2017,112,1274,54,1438,48,A,1,15,41,4,19,20,22,6,28,9,15,4,3,18,16,51,3,12,13,20,11,20,7,9,8,2,18
2017,112,1288,65,1175,54,A,0,24,56,2,14,15,22,16,27,5,13,7,2,17,20,51,5,19,9,13,5,21,11,14,5,4,21
2017,112,1300,66,1224,59,A,0,25,64,8,24,8,17,18,28,12,9,4,1,14,22,67,4,23,11,12,17,25,5,10,5,5,16
2017,112,1341,73,1115,55,H,0,20,52,7,19,26,38,15,21,12,14,13,3,18,19,44,7,18,10,21,9,23,9,22,6,7,26
2017,112,1380,79,1106,73,H,0,28,59,6,16,17,26,12,31,16,9,5,7,16,27,76,7,24,12,20,24,25,10,11,3,3,22
2017,112,1407,76,1111,66,H,0,26,56,6,16,18,27,10,34,7,15,8,2,6,27,67,8,30,4,9,10,25,11,13,9,2,19
2017,112,1411,92,1290,61,H,0,33,62,10,20,16,22,11,34,22,15,12,6,12,26,75,2,15,7,12,19,20,9,15,8,0,18
2017,112,1426,81,1204,71,A,0,30,59,12,22,9,13,17,25,17,12,4,1,15,25,54,13,25,8,14,8,15,10,12,10,3,15
2017,112,1452,77,1400,62,H,0,28,61,10,24,11,13,10,22,20,12,7,5,18,22,49,3,13,15,20,7,24,9,15,6,7,15
2017,113,1120,98,1261,75,A,0,33,64,14,31,18,22,13,26,15,13,9,4,18,24,59,8,22,19,21,10,20,12,16,6,0,18
2017,113,1123,79,1185,72,H,0,22,52,9,29,26,35,13,31,13,12,3,4,16,24,65,12,23,12,16,13,21,12,9,8,1,25
2017,113,1124,60,1328,54,H,0,21,55,6,23,12,19,14,29,15,13,3,10,18,18,55,5,16,13,19,11,23,8,9,3,3,20
2017,113,1132,66,1103,65,H,0,25,61,6,19,10,14,8,30,10,8,8,5,15,23,64,9,30,10,10,11,31,14,14,6,5,16
2017,113,1161,68,1307,56,A,0,25,58,6,22,12,17,7,28,8,5,9,3,11,21,50,7,17,7,12,4,29,10,11,3,1,19
2017,113,1173,83,1206,70,H,0,28,63,10,25,17,24,9,26,17,5,8,9,19,25,61,8,23,12,19,14,30,13,17,2,1,19
2017,113,1178,91,1156,83,H,0,29,49,8,16,25,33,9,31,16,19,6,6,15,30,70,14,33,9,13,11,17,17,11,7,2,25
2017,113,1187,76,1408,73,A,0,28,58,7,15,13,19,10,29,11,14,5,8,17,27,64,8,23,11,16,10,23,15,9,4,5,15
2017,113,1196,81,1376,66,H,0,25,51,9,19,22,27,10,24,13,16,9,4,21,22,56,3,14,19,22,11,19,8,15,7,1,22
2017,113,1228,66,1321,50,H,0,22,55,6,18,16,25,11,31,10,8,6,4,19,18,56,4,18,10,14,7,23,5,11,2,0,20
2017,113,1234,96,1231,90,H,1,26,56,5,24,39,47,13,21,16,17,10,6,22,32,68,10,29,16,19,16,23,18,22,10,4,35
2017,113,1245,77,1138,69,A,0,28,62,6,23,15,22,11,28,10,11,8,4,21,25,61,5,21,14,18,8,29,11,14,7,1,24
2017,113,1246,72,1281,62,A,0,24,52,5,18,19,28,10,34,10,17,2,5,22,22,60,4,22,14,23,7,24,4,9,5,3,23
2017,113,1266,93,1385,71,H,0,34,60,12,24,13,18,6,32,22,16,6,1,21,24,60,6,22,17,26,8,21,13,11,11,4,24
2017,113,1279,87,1280,82,A,1,24,65,5,23,34,44,16,32,10,21,8,6,20,31,74,6,24,14,25,18,31,13,22,13,7,32
2017,113,1284,82,1193,62,A,0,30,55,13,24,9,13,4,35,17,14,3,2,18,21,63,6,29,14,17,9,24,12,8,3,3,17
2017,113,1296,89,1141,66,A,0,38,68,8,21,5,7,10,31,15,8,6,2,19,19,53,7,29,21,28,7,22,8,10,5,4,11
2017,113,1297,83,1460,76,H,0,29,54,10,24,15,19,11,23,16,15,5,3,17,26,63,7,24,17,18,12,18,17,11,5,3,18
2017,113,1301,71,1210,69,A,0,27,63,8,24,9,14,13,27,10,14,5,3,22,26,58,4,11,13,22,7,21,13,11,8,8,13
2017,113,1324,101,1464,72,H,0,39,75,7,22,16,20,12,32,29,8,11,5,18,28,67,6,19,10,18,11,25,13,17,2,7,16
2017,113,1325,79,1275,62,A,0,30,56,8,21,11,15,8,29,10,17,7,2,14,22,55,5,16,13,16,5,22,13,12,10,2,16
2017,113,1345,74,1336,70,A,1,23,58,12,26,16,19,10,28,19,17,7,2,13,29,68,2,18,10,14,14,26,8,16,12,10,18
2017,113,1348,67,1247,56,A,0,27,58,5,18,8,14,10,26,18,9,6,4,18,19,53,3,15,15,20,11,25,9,13,2,1,14
2017,113,1350,84,1172,76,H,0,32,53,8,20,12,18,2,22,18,7,7,1,10,28,57,14,32,6,8,8,21,21,12,2,4,18
2017,113,1434,67,1454,61,H,0,26,51,6,19,9,12,7,20,15,9,5,2,16,25,49,7,18,4,9,5,20,15,10,5,0,16
2017,113,1439,71,1155,70,H,0,26,53,12,22,7,8,6,20,17,9,2,5,13,26,63,9,17,9,10,15,21,9,10,5,2,13
2017,113,1444,61,1405,56,A,1,23,67,4,18,11,15,9,30,7,4,8,8,20,21,62,3,17,11,18,16,38,15,15,2,2,16
2017,113,1453,87,1227,79,A,0,31,81,8,16,17,25,25,32,15,12,6,8,24,28,73,5,21,18,28,20,30,16,13,4,12,19
2017,113,1455,109,1191,83,H,0,35,65,13,23,26,33,13,22,24,3,6,8,19,26,53,9,17,22,25,6,20,15,11,0,5,24
2017,114,1102,81,1424,58,H,0,27,57,14,26,13,17,7,27,20,10,5,2,16,19,50,7,21,13,14,4,26,11,15,5,1,19
2017,114,1110,74,1298,58,A,0,25,41,6,11,18,30,5,30,17,15,8,5,18,21,67,5,28,11,20,23,19,15,12,6,2,23
2017,114,1116,86,1401,77,H,0,30,63,4,15,22,27,16,17,16,8,11,2,13,31,61,6,21,9,11,14,21,16,17,4,5,18
2017,114,1119,73,1131,62,H,0,28,54,9,22,8,13,6,39,19,21,6,2,16,25,65,7,21,5,13,6,23,11,11,12,2,17
2017,114,1133,77,1283,68,H,0,29,52,6,18,13,18,6,25,20,10,8,2,15,24,47,8,17,12,15,1,19,8,17,7,2,17
2017,114,1137,94,1248,64,H,0,35,72,17,40,7,15,12,29,24,5,7,2,21,25,58,3,13,11,18,6,28,12,13,3,3,16
2017,114,1139,74,1437,66,A,0,27,53,10,25,10,12,11,21,21,16,6,4,21,25,57,6,24,10,16,15,16,8,15,5,1,17
2017,114,1168,56,1414,54,H,0,22,70,4,21,8,14,19,28,10,12,8,2,19,17,49,8,20,12,21,8,31,8,15,6,4,17
2017,114,1177,67,1207,65,A,0,25,53,7,15,10,16,11,22,13,13,6,4,23,21,49,3,13,20,24,9,21,13,12,3,3,19
2017,114,1190,93,1202,81,H,1,31,51,9,18,22,26,5,21,19,11,9,4,21,27,55,12,27,15,19,11,19,10,16,3,3,27
2017,114,1200,70,1182,52,A,0,24,47,9,20,13,16,11,22,19,17,6,5,21,17,42,2,14,16,27,8,13,10,15,5,5,19
2017,114,1201,63,1361,55,A,0,22,51,6,15,13,19,12,25,11,9,6,4,21,18,52,4,19,15,22,9,18,7,10,4,5,16
2017,114,1216,76,1127,69,H,0,18,49,8,28,32,37,5,27,13,11,8,3,19,23,58,5,17,18,24,8,28,10,11,7,3,29
2017,114,1221,63,1259,62,H,0,22,42,4,13,15,20,4,17,10,8,9,4,15,22,48,8,20,10,13,11,18,12,14,3,1,16
2017,114,1222,75,1163,70,H,0,22,64,6,19,25,29,17,25,11,5,5,1,17,23,59,6,21,18,24,13,27,9,10,4,2,23
2017,114,1229,50,1356,46,H,0,18,53,9,26,5,10,12,29,13,13,7,5,16,18,46,2,11,8,19,8,25,10,15,6,3,15
2017,114,1232,69,1320,59,H,0,25,49,11,18,8,10,3,28,16,11,7,1,14,21,54,8,26,9,12,7,22,11,10,1,3,14
2017,114,1242,87,1395,68,H,0,29,61,10,23,19,27,12,31,19,10,3,6,14,27,69,6,23,8,12,14,24,16,9,4,8,20
2017,114,1249,88,1322,68,A,0,31,62,9,23,17,24,10,29,17,11,8,1,23,23,56,4,20,18,23,6,24,10,13,6,3,19
2017,114,1250,87,1159,69,H,0,33,62,12,27,9,13,12,20,13,10,10,2,19,23,46,9,18,14,19,6,19,10,15,3,1,16
2017,114,1260,80,1179,65,H,0,33,65,7,21,7,9,9,31,20,7,7,3,13,25,59,9,27,6,9,5,24,17,10,1,3,13
2017,114,1276,68,1353,64,A,0,22,54,10,31,14,23,12,28,14,11,3,3,11,24,59,6,16,10,13,9,24,9,7,8,1,18
2017,114,1278,89,1268,75,A,0,32,64,8,22,17,20,6,30,8,6,4,8,15,30,73,7,27,8,13,16,26,22,10,2,0,19
2017,114,1295,82,1331,80,A,0,29,67,10,30,14,20,13,32,15,7,4,4,15,29,66,9,25,13,15,7,28,15,6,3,6,15
2017,114,1303,84,1176,83,A,0,30,62,11,26,13,16,10,16,16,11,14,1,19,31,52,8,15,13,17,8,23,16,20,7,2,20
2017,114,1305,85,1129,77,H,0,24,50,7,21,30,34,7,26,20,12,8,3,16,27,58,12,24,11,16,8,21,18,14,6,0,26
2017,114,1306,78,1262,67,A,0,28,58,10,24,12,17,7,28,13,5,5,2,9,29,62,5,20,4,9,8,26,11,7,4,2,18
2017,114,1314,74,1257,63,H,0,23,62,7,18,21,29,16,30,10,12,10,5,16,27,61,5,20,4,13,8,25,10,16,9,7,21
2017,114,1329,80,1243,68,A,0,28,60,4,16,20,23,14,23,14,12,6,2,21,18,49,7,21,25,30,11,20,11,14,7,3,21
2017,114,1332,68,1143,65,A,0,25,54,7,21,11,17,6,18,11,7,5,3,17,23,50,7,18,12,18,10,26,14,14,3,2,19
2017,114,1344,68,1166,66,A,0,21,48,12,24,14,19,6,30,19,12,5,0,18,25,57,6,16,10,16,8,26,13,9,4,0,15
2017,114,1351,93,1264,82,H,0,31,57,5,17,26,39,14,27,18,9,5,3,24,27,59,12,25,16,19,7,20,13,10,3,3,27
2017,114,1359,72,1151,68,H,1,27,54,2,9,16,24,8,33,13,13,6,12,16,25,73,8,25,10,15,19,22,12,12,5,4,19
2017,114,1368,87,1146,70,H,0,34,59,7,23,12,18,7,30,22,11,3,5,20,23,64,10,21,14,22,15,20,12,7,5,3,19
2017,114,1371,71,1462,64,H,0,24,52,4,13,19,30,9,23,13,8,6,3,18,23,50,6,22,12,19,8,24,14,13,3,2,21
2017,114,1382,83,1386,77,A,0,24,60,7,18,28,33,15,21,11,16,13,2,24,28,60,3,18,18,27,14,22,10,15,4,7,25
2017,114,1390,79,1333,66,H,0,32,56,5,17,10,15,5,24,12,11,13,3,21,22,49,8,21,14,20,9,19,13,21,5,1,15
2017,114,1393,78,1181,75,H,0,25,47,6,11,22,25,4,24,10,8,3,1,15,25,64,10,33,15,17,16,20,16,8,6,4,18
2017,114,1394,56,1101,44,A,0,18,48,4,14,16,21,9,28,8,14,12,5,12,17,51,5,19,5,7,7,24,13,18,6,3,21
2017,114,1416,71,1396,69,A,0,27,59,7,22,10,14,14,27,12,9,3,5,6,29,62,10,21,1,1,6,21,16,5,5,3,14
2017,114,1420,65,1392,52,H,0,19,51,10,26,17,21,11,33,10,10,4,2,15,16,54,8,24,12,15,6,23,7,8,5,3,19
2017,114,1422,72,1273,66,A,0,24,55,10,21,14,17,13,24,19,8,1,4,18,22,53,4,16,18,23,9,20,11,2,4,5,16
2017,114,1429,81,1363,75,A,0,28,51,6,17,19,20,3,28,17,13,6,1,14,28,61,12,21,7,10,6,20,21,11,8,3,16
2017,114,1433,64,1387,50,H,0,22,59,3,17,17,21,13,28,8,11,9,4,18,19,50,4,11,8,14,6,26,5,16,6,5,19
2017,114,1435,67,1397,56,A,0,21,57,8,26,17,21,6,34,14,5,5,8,20,18,62,3,17,17,26,17,31,12,10,1,3,18
2017,114,1436,62,1107,50,H,0,23,52,6,22,10,13,11,16,9,4,6,3,9,21,42,7,13,1,2,5,19,11,14,2,2,13
2017,114,1441,84,1154,80,A,0,30,64,8,16,16,24,13,35,18,20,6,5,26,24,70,11,38,21,28,13,27,20,12,14,2,22
2017,114,1448,63,1338,59,H,0,22,58,3,15,16,25,13,35,14,12,9,3,20,16,53,7,23,20,28,8,29,11,12,4,3,22
2017,114,1459,81,1440,63,A,0,31,60,12,26,7,9,10,26,17,10,4,3,14,25,55,3,17,10,15,7,19,5,8,5,1,13
2017,115,1112,90,1425,77,H,0,32,63,11,20,15,17,10,20,16,8,7,4,16,27,51,5,15,18,22,6,21,16,14,3,1,17
2017,115,1140,97,1339,78,A,0,32,64,13,30,20,23,17,28,18,16,7,2,28,21,49,4,11,32,43,6,17,4,13,8,6,18
2017,115,1142,78,1253,71,A,0,25,61,13,32,15,24,15,28,10,13,3,5,20,25,61,2,9,19,29,14,26,14,9,7,5,22
2017,115,1148,62,1383,53,H,0,26,54,3,12,7,10,7,31,14,15,2,4,17,20,58,3,15,10,15,9,24,5,12,8,4,16
2017,115,1150,83,1443,77,H,0,26,57,8,22,23,29,8,27,15,8,7,7,15,31,60,7,19,8,18,8,26,17,15,3,2,22
2017,115,1153,87,1272,74,H,0,28,57,8,21,23,28,12,22,19,6,8,5,13,31,57,4,13,8,12,8,19,20,12,4,1,19
2017,115,1158,78,1174,65,H,0,23,49,7,18,25,29,7,31,12,9,5,7,15,22,63,8,26,13,18,13,20,13,8,3,4,21
