season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2015,120,1245,81,1132,80,A,0,28,52,13,21,12,15,6,22,11,9,2,2,16,30,62,8,20,12,18,11,22,10,7,5,5,16
2015,120,1246,72,1208,64,A,0,25,63,4,15,18,25,10,25,8,3,5,4,18,26,55,3,17,9,18,5,22,13,11,0,4,19
2015,120,1252,76,1297,73,A,1,23,47,6,19,24,35,6,27,10,14,11,7,15,27,61,11,23,8,16,7,24,14,12,10,1,23
2015,120,1268,60,1353,50,A,0,22,57,5,22,11,13,13,22,6,8,8,3,18,19,59,4,15,8,13,19,26,9,12,6,5,16
2015,120,1275,70,1103,63,H,0,20,52,2,16,28,34,14,19,10,13,7,1,16,23,52,11,27,6,13,11,16,9,18,8,5,23
2015,120,1279,82,1104,74,A,0,27,57,7,17,21,26,11,18,15,7,10,1,24,18,44,7,20,31,39,11,18,8,13,5,5,22
2015,120,1281,63,1120,61,H,0,24,54,8,18,7,10,9,21,9,11,6,3,16,21,51,9,26,10,14,7,13,10,8,6,3,13
2015,120,1296,65,1444,63,H,0,23,48,5,13,14,23,6,18,16,12,8,2,24,21,45,5,14,16,26,9,22,8,15,5,4,21
2015,120,1298,56,1119,52,H,0,20,50,1,10,15,27,11,26,10,15,5,11,17,19,55,4,21,10,14,7,15,10,13,9,4,24
2015,120,1301,66,1155,61,A,0,17,46,9,20,23,32,12,27,9,15,2,8,17,20,67,5,20,16,19,16,23,6,8,6,8,24
2015,120,1303,80,1315,78,A,0,27,58,7,21,19,25,8,23,12,16,10,3,15,27,65,10,23,14,19,12,27,13,15,9,0,20
2015,120,1314,81,1210,49,A,0,34,64,6,18,7,11,10,25,17,11,11,8,18,19,58,1,16,10,19,15,25,8,16,6,2,11
2015,120,1316,81,1391,67,H,0,30,57,14,29,7,14,6,30,16,13,8,5,19,26,61,4,16,11,25,8,24,7,12,6,3,14
2015,120,1321,82,1276,78,H,2,32,67,12,27,6,10,11,22,22,8,3,3,17,25,56,11,24,17,21,6,18,13,11,5,1,15
2015,120,1367,90,1244,54,H,0,31,59,12,26,16,21,15,27,22,8,6,7,17,16,59,4,21,18,22,12,12,6,8,6,0,15
2015,120,1437,76,1166,72,A,0,22,52,6,22,26,31,7,24,10,12,7,3,21,23,53,10,22,16,24,7,20,13,12,7,5,24
2015,121,1107,83,1263,66,H,0,27,54,11,25,18,23,11,25,9,14,6,4,14,25,54,11,26,5,7,2,1,10,14,3,0,18
2015,121,1129,68,1363,51,A,0,24,58,9,28,11,17,10,26,18,12,7,1,16,17,55,4,23,13,17,10,22,8,11,7,3,13
2015,121,1136,91,1357,85,H,2,29,71,9,26,24,29,19,24,13,11,4,4,19,30,67,7,30,18,23,9,13,19,10,4,3,27
2015,121,1153,56,1409,47,A,0,21,46,6,15,8,15,11,25,7,14,4,7,13,18,53,7,15,4,13,11,14,6,7,7,1,17
2015,121,1161,78,1305,62,A,0,29,59,6,14,14,19,7,22,14,13,7,5,18,20,48,2,7,20,28,8,21,8,16,7,1,15
2015,121,1181,94,1448,51,H,0,34,59,13,25,13,16,9,27,22,12,12,2,14,22,53,5,18,2,9,6,12,9,19,7,2,17
2015,121,1182,81,1200,66,A,0,26,53,10,22,19,25,7,22,14,10,5,4,8,27,66,6,31,6,8,12,25,14,12,6,5,20
2015,121,1183,78,1188,66,N,0,25,50,9,20,19,24,5,27,17,9,4,2,20,21,54,5,16,19,24,8,25,7,11,4,2,19
2015,121,1201,68,1102,66,H,0,24,54,9,26,11,16,8,25,17,11,4,2,14,28,61,5,20,5,10,5,21,18,7,6,0,16
2015,121,1203,67,1206,51,A,0,22,47,5,13,18,21,13,23,12,12,1,4,13,19,59,7,19,6,8,16,13,8,9,7,4,19
2015,121,1205,72,1144,64,N,0,21,50,8,20,22,30,14,22,12,14,6,0,18,23,55,7,22,11,16,10,10,8,9,7,5,21
2015,121,1222,68,1408,63,A,1,19,45,4,13,26,33,7,29,9,15,8,5,20,23,60,7,23,10,19,12,28,16,13,6,1,22
2015,121,1228,69,1304,57,H,0,21,49,7,16,20,23,9,21,9,8,4,4,13,24,56,5,20,4,5,8,18,14,9,3,2,19
2015,121,1255,65,1342,61,N,0,21,53,9,21,14,18,10,22,12,15,8,6,18,17,50,8,20,19,26,8,24,10,14,6,5,19
2015,121,1274,67,1338,63,A,0,23,54,6,12,15,18,11,16,10,6,4,1,12,25,54,6,21,7,8,10,17,18,8,2,5,16
2015,121,1277,72,1345,66,H,0,23,52,9,23,17,29,10,20,12,7,8,7,16,24,53,10,21,8,12,8,21,15,12,6,6,24
2015,121,1287,79,1369,74,N,0,26,58,6,13,21,28,9,19,13,7,7,3,25,21,45,5,13,27,35,8,25,12,17,2,5,24
2015,121,1306,67,1216,63,H,1,21,51,8,22,17,28,12,26,12,14,4,2,16,22,54,6,21,13,20,7,16,9,9,8,0,21
2015,121,1308,69,1410,48,A,0,24,52,4,13,17,20,11,24,14,12,11,4,11,18,52,4,19,8,11,8,15,11,15,4,0,17
2015,121,1312,71,1224,62,H,0,25,54,10,24,11,15,7,23,18,14,7,6,19,21,49,4,13,16,21,6,17,10,12,8,4,15
2015,121,1323,71,1257,59,A,0,23,43,5,16,20,25,3,23,12,11,8,1,16,22,52,4,17,11,18,10,25,11,12,7,2,18
2015,121,1326,77,1336,67,A,0,24,56,6,17,23,36,10,26,11,9,7,1,22,22,52,3,17,20,24,4,16,9,11,6,3,28
2015,121,1329,82,1395,70,H,0,27,56,11,17,17,22,7,20,12,5,5,5,26,23,51,4,13,20,29,11,25,8,11,3,5,21
2015,121,1332,65,1333,62,A,0,20,55,6,22,19,24,10,25,14,14,11,2,14,24,56,6,18,8,11,9,22,16,13,9,3,18
2015,121,1344,79,1371,66,A,0,23,51,4,11,29,33,12,26,12,9,5,1,16,24,52,10,23,8,13,4,8,15,11,5,5,24
2015,121,1350,56,1269,53,A,0,22,54,3,17,9,14,6,19,15,9,7,2,17,20,48,2,14,11,14,5,25,12,15,5,2,16
2015,121,1352,91,1447,68,H,0,30,56,12,20,19,25,10,24,20,13,6,1,17,24,58,3,13,17,19,12,19,12,15,8,1,20
2015,121,1361,60,1424,58,A,0,25,59,5,14,5,10,7,24,10,6,6,5,14,21,49,5,11,11,16,7,25,11,11,4,9,13
2015,121,1364,98,1218,90,A,0,31,55,7,14,29,36,7,21,18,11,7,0,29,26,50,8,23,30,36,4,13,9,12,6,1,29
2015,121,1378,74,1416,45,H,0,30,61,5,10,9,16,13,29,15,13,5,7,22,14,53,2,20,15,25,11,16,7,17,7,9,19
2015,121,1382,64,1387,48,A,0,24,52,4,16,12,19,9,26,16,13,7,3,20,16,48,3,16,13,22,11,22,11,15,4,1,21
2015,121,1383,79,1254,70,H,0,23,53,6,18,27,35,11,20,12,8,8,2,20,23,50,6,13,18,23,9,18,16,15,4,1,24
2015,121,1384,73,1291,58,A,0,22,42,5,12,24,30,8,28,9,19,6,1,16,22,56,7,23,7,11,5,10,7,13,11,4,24
2015,121,1385,67,1266,51,A,0,23,59,12,24,9,17,12,25,15,13,8,7,14,19,55,6,21,7,18,12,28,12,14,8,5,12
2015,121,1386,55,1247,50,H,0,18,60,6,19,13,26,13,30,11,8,10,3,16,17,54,9,25,7,12,6,16,12,13,2,4,22
2015,121,1392,62,1127,57,H,0,20,52,5,18,17,29,14,21,14,12,7,1,15,21,49,6,16,9,14,8,17,6,17,4,2,22
2015,121,1397,78,1261,63,A,0,33,63,8,21,4,7,11,20,11,7,9,6,18,19,47,7,21,18,24,6,12,15,11,4,3,13
2015,121,1417,85,1425,74,H,0,30,61,9,16,16,21,13,15,16,9,8,0,16,26,47,11,19,11,17,7,12,14,18,7,1,16
2015,121,1421,80,1251,70,N,0,24,49,9,17,23,30,9,20,12,17,12,3,17,25,58,5,14,15,20,13,20,9,18,8,2,24
2015,121,1435,66,1280,56,H,0,26,47,8,17,6,13,9,15,16,14,4,6,17,18,39,6,10,14,20,2,5,9,16,6,2,18
2015,121,1436,66,1420,39,H,0,26,55,8,20,6,14,6,30,20,12,10,4,13,16,49,2,12,5,8,3,24,7,19,9,4,10
2015,121,1461,76,1429,53,H,0,30,54,7,21,9,10,5,23,26,6,6,4,11,22,48,6,18,3,5,2,14,10,11,3,1,13
2015,122,1106,78,1212,46,A,0,31,60,7,23,9,14,5,27,25,7,5,6,13,17,55,0,11,12,18,10,29,5,10,6,0,12
2015,122,1110,68,1250,62,A,0,24,51,8,22,12,17,2,20,19,7,10,2,15,26,48,3,14,7,16,5,25,15,14,3,2,16
2015,122,1111,67,1402,64,H,0,24,53,9,23,10,13,6,23,14,12,6,1,23,22,54,5,15,15,22,12,28,8,13,5,2,18
2015,122,1112,99,1143,60,H,0,38,67,4,11,19,32,10,31,23,6,9,6,15,24,63,3,10,9,12,7,22,7,16,2,4,24
2015,122,1113,67,1390,62,H,0,24,50,3,15,16,21,7,19,8,13,8,3,20,22,55,6,19,12,16,12,25,12,16,4,0,21
2015,122,1116,78,1376,74,A,0,30,65,7,21,11,17,14,18,14,12,10,3,23,25,49,6,15,18,26,8,16,17,16,7,6,15
2015,122,1125,97,1183,64,N,0,36,59,16,27,9,12,11,26,20,11,7,2,14,23,56,8,22,10,15,9,10,14,9,5,3,13
2015,122,1126,72,1354,62,H,0,27,46,8,19,10,14,4,17,13,11,8,1,15,24,47,5,16,9,14,7,20,10,15,8,0,15
2015,122,1133,52,1179,50,N,1,19,56,6,20,8,13,11,19,10,8,5,7,14,16,43,3,13,15,16,4,20,11,12,4,5,16
2015,122,1137,90,1221,83,H,1,26,54,4,13,34,41,9,24,13,11,7,2,20,32,67,3,12,16,18,8,14,9,10,5,5,27
2015,122,1159,72,1298,62,H,0,21,40,5,14,25,33,5,23,9,9,2,0,19,23,51,4,14,12,21,10,22,7,11,3,1,24
2015,122,1160,64,1449,47,A,0,25,56,4,19,10,15,11,27,14,8,6,4,11,18,59,7,24,4,8,9,21,8,12,2,2,17
2015,122,1172,82,1433,55,H,0,29,57,11,26,13,21,10,30,19,11,10,2,20,21,53,1,15,12,24,8,18,8,16,9,4,21
2015,122,1175,104,1164,92,A,0,34,62,9,21,27,37,13,36,17,14,5,3,18,32,70,13,29,15,22,6,11,19,6,8,0,30
2015,122,1186,85,1226,81,A,0,29,62,12,33,15,21,13,21,14,12,3,4,22,27,54,5,11,22,34,8,14,17,9,6,1,20
2015,122,1194,62,1412,59,H,0,23,53,8,18,8,9,8,18,9,9,4,3,12,26,61,2,10,5,7,13,26,15,11,4,2,12
2015,122,1197,64,1366,57,H,0,22,43,3,10,17,29,4,19,4,13,8,3,13,25,58,2,15,5,10,10,25,1,13,6,0,18
2015,122,1198,59,1292,54,H,0,19,42,1,6,20,29,3,27,9,15,8,4,15,21,55,7,24,5,9,8,30,12,17,9,2,23
2015,122,1204,76,1426,64,H,0,25,66,7,30,19,29,17,17,13,12,13,2,18,24,52,7,21,9,17,10,18,11,25,5,2,25
2015,122,1209,58,1419,50,A,0,20,49,9,25,9,17,10,19,11,9,8,4,17,18,55,2,15,12,18,20,32,9,13,3,1,15
2015,122,1230,64,1101,52,H,0,24,49,3,13,13,17,5,32,13,13,2,2,13,19,61,3,15,11,12,7,23,6,7,5,0,19
2015,122,1238,72,1105,54,H,0,28,56,4,14,12,20,16,27,15,13,5,5,17,15,51,9,27,15,17,9,6,10,13,5,1,20
2015,122,1248,89,1131,64,H,0,36,57,16,29,1,2,7,24,22,5,2,3,14,22,55,8,22,12,16,10,15,10,7,2,0,9
2015,122,1253,69,1169,58,H,0,27,56,7,22,8,9,8,25,17,10,3,5,19,20,53,5,16,13,21,9,19,9,12,6,0,13
2015,122,1256,72,1379,61,H,0,27,61,6,28,12,15,13,16,16,9,14,4,14,25,55,5,14,6,8,14,23,12,21,4,0,16
2015,122,1265,80,1346,74,N,0,26,50,13,19,15,25,5,18,13,15,9,5,20,25,70,7,31,17,25,21,41,12,14,6,3,25
2015,122,1271,89,1288,76,H,0,33,66,9,17,14,17,17,23,20,19,8,4,19,28,62,4,16,16,22,6,2,16,12,6,0,15
2015,122,1272,54,1163,53,A,0,23,58,6,16,2,2,13,25,11,12,5,6,17,15,54,5,21,18,22,11,17,7,6,5,12,9
2015,122,1287,76,1404,65,N,0,27,52,6,17,16,20,6,24,15,11,10,2,16,20,54,9,25,16,19,10,24,10,16,4,1,17
2015,122,1300,69,1299,58,H,0,26,49,8,24,9,14,5,22,20,11,3,3,12,23,52,5,13,7,11,6,16,9,9,3,1,15
2015,122,1309,85,1368,79,H,0,29,56,12,19,15,17,7,16,18,24,10,4,20,30,56,6,12,13,20,10,20,13,25,13,6,18
2015,122,1311,77,1146,70,H,0,21,38,7,13,28,42,6,27,18,22,8,6,23,19,62,5,20,27,33,15,22,11,12,11,2,24
2015,122,1313,80,1214,69,A,0,29,58,5,14,17,26,9,25,12,8,5,2,22,23,56,6,25,17,26,11,25,10,11,5,5,22
2015,122,1316,71,1252,57,H,0,20,49,6,24,25,29,6,31,10,11,7,3,16,20,62,4,20,13,16,8,22,5,9,4,2,22
2015,122,1319,58,1340,51,H,0,21,66,4,18,12,20,22,29,9,12,9,10,12,20,57,9,24,2,3,4,4,8,15,6,8,16
2015,122,1330,67,1267,50,H,0,28,58,5,16,6,10,13,21,13,15,12,4,16,19,48,6,20,6,9,7,14,12,22,4,2,18
2015,122,1349,76,1427,74,A,0,27,55,12,30,10,15,4,25,16,9,4,6,15,30,68,6,20,8,12,10,30,15,9,5,2,14
2015,122,1356,55,1283,48,N,0,20,53,3,11,12,16,8,22,7,6,11,2,19,14,40,4,13,16,23,6,22,12,16,3,0,17
2015,122,1358,67,1249,61,A,0,19,49,8,24,21,30,6,24,13,16,10,3,19,19,47,4,13,19,26,5,23,12,20,10,3,24
2015,122,1367,63,1195,62,A,0,22,52,6,21,13,19,7,25,9,8,3,2,16,21,59,8,23,12,16,11,25,9,6,3,2,16
2015,122,1372,92,1322,66,H,0,32,57,12,19,16,25,15,24,23,10,5,6,20,23,58,7,21,13,22,10,9,8,15,2,1,24
2015,122,1373,71,1310,54,H,0,29,58,7,20,6,7,9,22,14,10,9,7,14,20,50,1,11,13,14,8,15,6,14,7,4,8
2015,122,1375,81,1117,76,A,0,27,51,5,15,22,33,7,26,10,10,4,1,15,31,68,3,18,11,19,11,25,12,10,8,3,24
2015,122,1380,77,1341,73,A,0,24,64,2,10,27,38,12,28,7,10,5,8,22,25,66,6,15,17,26,12,28,8,12,6,4,28
2015,122,1381,69,1170,65,H,0,25,46,9,19,10,19,3,20,16,9,2,2,18,23,48,2,8,17,25,7,24,7,6,5,2,13
2015,122,1389,63,1193,33,N,0,24,52,4,12,11,14,10,25,11,8,5,2,12,10,44,3,20,10,15,7,10,3,12,4,5,15
2015,122,1394,85,1223,72,H,0,28,50,4,11,25,33,9,20,9,9,6,5,20,21,55,6,19,24,26,10,18,10,10,3,3,29
2015,122,1396,70,1187,56,A,0,27,65,9,26,7,11,15,25,19,10,10,3,13,21,51,6,21,8,15,6,16,13,12,4,3,13
2015,122,1411,94,1108,73,H,0,33,52,6,15,22,30,6,22,17,7,3,2,21,23,53,8,22,19,24,8,14,8,10,3,3,23
2015,122,1413,61,1415,59,H,0,16,43,5,18,24,32,7,24,5,12,6,4,15,23,58,8,21,5,13,11,27,13,12,7,2,24
2015,122,1414,68,1168,62,H,0,19,44,7,21,23,32,6,26,15,10,5,10,16,23,60,6,13,10,15,9,27,9,10,5,2,23
2015,122,1418,75,1114,69,H,0,22,54,9,21,22,23,9,26,14,13,3,2,14,26,58,8,24,9,10,4,11,11,5,10,3,21
2015,122,1428,67,1450,59,A,0,19,47,10,22,19,24,8,24,13,8,2,4,16,20,49,5,16,14,20,6,16,11,6,2,2,17
2015,122,1431,83,1317,60,H,0,28,47,9,18,18,23,6,23,18,10,5,5,13,25,57,5,18,5,9,8,16,11,13,3,0,13
2015,122,1443,88,1150,84,A,1,27,58,7,12,27,40,8,26,14,12,7,2,24,28,62,6,16,22,29,12,29,12,16,5,3,29
2015,122,1451,74,1225,63,H,0,22,51,6,21,24,30,12,21,15,15,6,4,20,22,44,3,12,16,24,4,10,9,14,7,1,21
2015,122,1458,76,1278,63,A,0,28,56,10,20,10,12,8,21,18,9,3,5,11,25,61,6,16,7,9,10,23,12,7,5,3,16
2015,123,1115,94,1290,75,A,0,34,58,17,29,9,13,6,25,12,20,7,2,21,28,59,6,13,13,26,8,15,12,11,5,1,14
2015,123,1124,77,1403,74,H,0,25,44,9,20,18,24,7,18,17,12,8,1,17,28,53,10,19,8,19,12,18,22,11,4,2,17
2015,123,1125,53,1184,52,N,0,19,55,8,28,7,13,14,20,13,12,6,0,11,19,43,5,19,9,10,2,10,8,13,9,5,14
2015,123,1138,77,1132,75,H,0,25,59,11,24,16,28,11,26,17,14,9,4,20,26,61,7,15,16,23,13,29,14,13,10,2,22
2015,123,1156,70,1178,53,N,0,25,49,9,15,11,21,9,25,17,20,8,3,14,21,52,5,23,6,14,7,16,7,17,8,2,17
2015,123,1157,74,1421,57,H,0,25,58,8,22,16,20,8,23,17,13,14,8,17,20,53,4,19,13,17,8,23,9,21,8,2,17
2015,123,1158,56,1180,48,N,0,18,51,4,12,16,24,14,17,5,8,9,2,17,15,38,5,14,13,21,7,14,4,11,3,3,20
2015,123,1171,75,1135,69,H,0,25,57,6,17,19,29,11,23,12,10,7,5,22,25,51,6,19,13,26,8,25,16,14,3,1,25
2015,123,1185,85,1405,59,H,0,31,68,4,17,19,27,17,22,9,8,11,7,20,19,59,3,9,18,27,20,25,8,20,1,6,17
2015,123,1189,74,1406,69,N,1,26,61,13,29,9,13,6,14,15,6,5,5,18,24,56,2,11,19,22,12,33,5,16,3,3,15
2015,123,1202,73,1154,56,N,0,28,59,10,23,7,8,7,21,13,9,10,4,22,15,48,4,18,22,25,8,23,8,18,3,0,10
2015,123,1205,72,1219,71,N,1,26,64,4,21,16,25,12,20,11,9,12,1,16,25,61,7,18,14,17,15,29,11,14,5,1,18
2015,123,1227,72,1324,69,N,0,23,55,6,19,20,30,9,27,10,6,9,6,13,26,63,12,28,5,10,9,22,9,12,2,2,23
2015,123,1229,71,1191,67,N,0,23,49,8,19,17,26,4,24,16,13,6,4,24,21,49,5,14,20,27,6,18,16,11,6,2,24
2015,123,1245,79,1103,77,H,0,23,47,8,14,25,35,9,21,9,6,4,5,15,27,58,14,29,9,14,9,20,15,8,1,2,24
2015,123,1255,68,1149,60,N,0,23,53,4,15,18,23,4,27,11,11,7,6,15,21,55,8,26,10,15,9,32,11,16,10,2,17
2015,123,1260,81,1232,53,N,0,31,54,10,16,9,19,10,27,20,16,9,4,17,16,51,7,28,14,25,5,12,10,14,7,2,19
2015,123,1293,80,1287,77,N,0,29,62,4,17,18,23,15,25,11,12,4,5,19,26,59,8,22,17,26,9,13,12,7,4,2,20
2015,123,1296,71,1123,67,A,1,21,50,2,10,27,42,11,27,8,17,7,0,20,22,54,7,29,16,21,6,16,14,14,2,6,28
2015,123,1320,71,1133,46,N,0,24,46,10,18,13,20,8,23,14,8,6,1,11,15,45,6,19,10,15,7,16,8,12,6,0,18
2015,123,1325,95,1275,65,H,0,32,56,17,31,14,15,4,31,19,14,5,7,9,26,71,10,20,3,7,12,29,12,11,7,0,17
2015,123,1335,54,1162,46,H,0,18,40,6,12,12,18,4,25,7,13,5,1,14,14,51,7,32,11,15,9,25,7,13,4,5,16
2015,123,1343,66,1165,53,H,0,17,36,7,17,25,30,4,30,13,16,3,2,17,21,56,4,21,7,12,7,21,11,8,5,1,21
2015,123,1362,62,1334,58,N,0,18,45,7,26,19,29,6,25,12,6,3,5,18,18,59,9,25,13,19,13,33,9,9,1,1,23
2015,123,1365,85,1258,54,N,0,33,60,9,17,10,12,9,24,17,9,11,1,18,18,51,4,14,14,20,12,16,9,15,3,6,11
2015,123,1422,81,1359,76,N,0,30,61,7,14,14,21,14,19,13,9,6,4,19,27,52,3,18,19,25,9,11,7,8,4,4,18
2015,123,1444,74,1141,62,H,0,27,48,7,17,13,17,9,23,16,15,3,3,20,22,55,4,21,14,20,11,12,5,9,10,3,17
2015,123,1455,56,1356,45,N,0,20,48,4,16,12,18,5,18,11,8,10,4,16,16,47,3,11,10,12,10,26,5,17,5,3,14
2015,123,1457,67,1347,66,N,0,22,55,5,16,18,21,10,20,9,8,4,1,21,21,53,6,22,18,29,16,26,7,11,5,2,22
2015,123,1463,62,1217,52,A,0,20,47,7,16,15,16,9,23,11,14,4,3,17,18,55,2,17,14,15,12,21,12,8,8,3,18
2015,124,1104,61,1401,60,A,0,23,52,6,21,9,16,8,19,8,11,4,5,15,20,50,8,24,12,15,8,22,14,12,7,2,19
2015,124,1105,70,1212,66,A,0,24,63,5,12,17,25,16,20,16,11,9,2,13,26,58,4,20,10,16,10,15,15,13,5,10,17
2015,124,1106,62,1238,42,A,0,23,45,8,18,8,9,7,32,11,24,6,6,15,17,57,1,14,7,16,11,16,10,11,12,1,14
2015,124,1111,72,1426,60,H,0,23,51,9,26,17,22,8,20,14,13,8,4,21,23,54,3,15,11,19,11,25,9,19,5,0,27
2015,124,1112,91,1390,69,H,0,29,54,8,17,25,32,9,27,20,13,7,2,23,19,51,7,18,24,31,5,13,10,14,2,0,26
2015,124,1113,74,1143,70,H,0,26,57,3,9,19,30,8,28,15,11,7,7,16,28,64,6,15,8,15,8,26,14,10,7,6,23
2015,124,1125,88,1293,87,N,0,33,65,15,38,7,9,12,20,19,12,5,2,11,33,63,11,28,10,12,9,15,14,10,6,5,13
2015,124,1129,71,1201,52,H,0,23,49,9,27,16,26,10,18,12,12,7,1,21,16,46,4,8,16,22,7,13,6,14,4,1,22
2015,124,1130,79,1448,61,H,0,29,54,9,21,12,20,5,25,17,9,5,6,18,23,56,5,18,10,18,5,21,14,11,4,2,17
2015,124,1139,68,1344,64,A,0,20,51,8,18,20,20,7,26,10,14,6,4,18,23,56,4,18,14,18,3,16,8,9,8,6,17
2015,124,1140,78,1365,76,N,0,22,50,5,15,29,38,7,28,12,9,6,3,17,27,59,10,22,12,15,5,23,11,9,6,3,25
2015,124,1150,86,1267,73,H,0,28,69,4,13,26,34,16,30,13,11,9,1,16,27,62,6,15,13,19,9,19,9,17,8,3,23
2015,124,1157,73,1205,70,H,0,29,57,5,13,10,14,10,25,15,17,4,3,22,21,55,6,23,22,30,9,17,10,8,9,0,17
2015,124,1161,75,1429,70,A,0,29,68,3,21,14,18,15,25,16,7,9,3,18,23,58,9,27,15,19,7,18,10,11,5,3,17
2015,124,1171,59,1463,58,H,0,24,59,4,19,7,13,11,17,13,11,12,3,22,22,46,5,16,9,17,9,24,9,17,4,4,16
2015,124,1172,107,1182,78,A,0,40,65,20,36,7,12,8,28,35,7,3,4,18,31,66,8,20,8,14,10,23,16,5,4,1,14
2015,124,1181,84,1314,77,A,0,27,59,9,25,21,26,12,18,11,10,7,3,15,28,58,8,16,13,13,10,19,16,15,5,6,19
2015,124,1186,79,1451,71,A,1,32,76,8,23,7,13,16,27,11,10,13,4,16,27,57,8,20,9,16,6,20,15,18,5,9,18
2015,124,1198,70,1412,66,H,0,28,54,5,16,9,17,8,25,14,15,5,14,18,23,63,7,18,13,20,13,25,15,11,7,3,17
2015,124,1199,61,1338,52,H,0,19,40,5,9,18,26,6,26,12,19,7,4,19,19,57,5,21,9,13,10,20,10,13,5,2,23
2015,124,1202,69,1151,67,N,0,18,42,6,14,27,32,8,19,4,10,3,6,17,24,55,6,14,13,19,11,19,10,11,3,6,26
2015,124,1203,87,1269,65,H,0,30,50,14,18,13,22,5,22,19,7,5,4,18,24,61,5,19,12,19,12,25,6,11,5,3,21
2015,124,1207,73,1371,67,H,0,22,45,5,14,24,37,8,23,12,12,11,3,18,27,58,6,13,7,17,12,19,15,15,7,1,22
2015,124,1208,64,1120,61,A,0,20,40,5,10,19,21,3,29,12,17,4,3,21,21,51,9,29,10,18,3,14,13,9,8,4,18
2015,124,1209,72,1204,55,H,0,24,55,4,16,20,23,11,25,11,5,6,8,19,18,44,9,25,10,19,6,11,11,12,2,4,18
2015,124,1211,81,1362,72,N,0,29,55,7,21,16,24,6,28,19,16,7,6,20,24,65,6,22,18,23,11,26,12,14,9,2,24
2015,124,1213,83,1370,70,H,0,22,43,6,17,33,40,2,17,12,8,8,2,17,27,50,8,20,8,15,7,22,11,10,3,1,26
2015,124,1217,72,1135,62,H,0,27,55,6,15,12,18,14,23,19,12,7,7,16,22,54,7,20,11,18,10,12,9,14,4,0,19
2015,124,1218,91,1168,70,A,0,32,57,7,19,20,28,11,24,19,14,7,4,20,25,62,6,20,14,22,12,17,9,17,4,2,20
2015,124,1220,74,1241,57,N,0,31,63,7,20,5,12,16,18,17,11,10,3,16,20,54,5,22,12,15,11,12,10,14,4,2,12
2015,124,1223,78,1230,77,H,1,30,72,9,19,9,16,11,22,13,17,8,8,21,29,66,3,11,16,27,12,27,12,17,14,9,15
2015,124,1226,67,1225,65,H,0,26,58,10,22,5,15,8,20,14,10,5,2,17,20,58,8,25,17,23,16,34,12,13,2,1,18
2015,124,1229,65,1455,62,N,0,21,47,6,14,17,20,7,19,9,12,4,6,15,27,60,4,18,4,8,11,21,14,9,7,3,19
2015,124,1233,74,1373,71,N,0,25,51,10,28,14,21,12,21,12,15,3,7,12,31,68,3,13,6,8,12,16,16,8,6,3,18
2015,124,1234,69,1321,52,H,0,25,60,8,25,11,16,14,24,18,6,8,4,11,16,42,8,20,12,14,1,8,14,15,6,3,16
2015,124,1235,89,1395,76,A,0,30,53,9,14,20,28,6,23,18,9,6,4,17,26,62,7,18,17,22,15,32,14,12,6,4,20
2015,124,1246,67,1196,50,H,0,25,53,2,6,15,21,9,21,9,8,8,8,9,21,49,5,11,3,7,7,15,10,16,1,3,15
2015,124,1247,55,1173,53,H,0,20,52,5,11,10,16,12,26,8,14,7,2,17,17,43,7,21,12,17,4,13,6,13,8,2,14
2015,124,1253,59,1415,58,A,0,21,56,4,22,13,18,9,23,10,10,3,0,19,21,44,8,25,8,16,3,16,15,15,2,4,21
2015,124,1257,59,1438,57,H,0,23,49,5,12,8,10,9,19,10,10,10,2,14,21,44,8,20,7,12,8,18,12,13,8,2,12
2015,124,1261,81,1116,78,A,0,33,66,9,21,6,11,10,21,15,14,7,2,18,28,66,7,25,15,23,17,25,19,12,9,7,12
2015,124,1264,74,1265,58,N,0,22,52,4,17,26,28,10,28,11,17,9,1,29,18,52,3,16,19,31,8,17,6,12,12,5,24
2015,124,1266,58,1177,48,H,0,17,52,5,22,19,26,14,27,11,11,4,5,9,21,64,3,18,3,6,11,22,12,11,7,5,20
2015,124,1273,89,1440,61,N,0,32,62,7,21,18,27,7,30,20,5,10,3,16,22,58,7,27,10,17,6,24,7,14,1,6,22
2015,124,1274,82,1439,61,A,0,26,56,15,25,15,17,9,20,15,7,6,3,16,22,48,6,15,11,17,5,13,10,12,0,2,15
2015,124,1276,79,1353,69,H,0,29,57,14,31,7,10,4,21,20,6,4,1,13,30,57,4,14,5,8,6,26,15,12,1,2,12
2015,124,1277,74,1231,72,A,0,28,64,7,28,11,20,12,23,17,8,4,3,21,24,52,9,24,15,20,5,20,11,14,3,2,21
2015,124,1280,52,1281,43,H,0,17,43,4,11,14,19,4,28,11,11,3,4,18,15,50,5,17,8,15,8,28,5,12,3,1,18
2015,124,1284,60,1145,54,N,0,20,54,8,22,12,18,9,20,10,11,8,1,16,19,50,6,20,10,14,10,21,13,17,4,3,19
2015,124,1285,70,1286,54,A,0,26,51,4,20,14,18,7,22,10,8,6,3,19,16,48,6,19,16,21,11,23,7,10,2,0,19
