"Season","Rank","Team","Conf","W-L","AdjEM","AdjO","AdjD","AdjT","Luck","schedule_AdjEM","schedule_OppO","schedule_OppD","conf_AdjEM","TeamID","alternative_spelling","match_rating"
2015,"84","clemson","ACC","16-15",7.82,104.5,96.7,61.6,0.009,6.49,108.1,101.6,-3.83,1155,"clemson",1
2015,"85","tulsa","Amer","23-11",7.75,102.6,94.9,63.9,0.096,1.82,105.3,103.5,0.61,1409,"tulsa",1
2015,"86","georgia tech","ACC","12-19",7.67,103.7,96,63.7,-0.07,8.38,109,100.6,0.43,1210,"georgia tech",1
2015,"87","memphis","Amer","18-14",7.51,105.5,98,66.2,-0.033,1.21,104,102.7,-1.46,1272,"memphis",1
2015,"88","toledo","MAC","20-13",7.46,113.3,105.8,66.4,-0.03,0.92,105.5,104.6,-0.32,1405,"toledo",1
2015,"89","cleveland st.","Horz","19-15",7.42,108.3,100.9,61.1,-0.098,0.26,104.4,104.1,1.57,1156,"cleveland st.",1
2015,"90","tennessee","SEC","16-16",7.24,109.5,102.3,60.4,0.03,8.26,108.1,99.9,0.49,1397,"tennessee",1
2015,"91","uc irvine","BW","21-13",7.09,106.3,99.2,63.4,-0.022,0.9,104.7,103.8,2.29,1414,"uc irvine",1
2015,"92","colorado","P12","16-18",7.09,107.5,100.5,65,-0.041,5.63,107.7,102.1,-0.94,1160,"colorado",1
2015,"93","marquette","BE","13-19",6.88,105.3,98.5,63.7,-0.043,9.97,110.5,100.5,-1.17,1266,"marquette",1
2015,"94","south dakota st.","Sum","24-11",6.85,108.8,102,66.1,-0.006,-3.73,103,106.7,-1.28,1355,"south dakota st.",1
2015,"95","sam houston st.","Slnd","26-9",6.84,103.4,96.5,64.9,-0.055,-7.28,101.4,108.6,-0.16,1358,"sam houston st.",1
2015,"96","wofford","SC","28-7",6.72,105.2,98.5,60.5,0.122,-3.98,104,108,6.79,1459,"wofford",1
2015,"97","utep","CUSA","22-11",6.64,106.2,99.6,64.7,-0.004,-1.56,103.9,105.5,0.66,1431,"utep",1
2015,"98","new mexico st.","WAC","23-11",6.63,107.4,100.8,63,-0.042,-5.37,101.1,106.5,1.78,1308,"new mexico st.",1
2015,"99","florida st.","ACC","17-16",6.37,105.6,99.3,65.9,0.038,5.95,107.6,101.6,-4.74,1199,"florida st.",1
2015,"100","iona","MAAC","26-9",6.18,113.6,107.4,69.7,0.048,-2.25,102.1,104.4,1.64,1233,"iona",1
2015,"101","uc davis","BW","25-7",6.14,112.3,106.2,62.9,0.067,-2.3,103.3,105.6,-5.95,1413,"uc davis",1
2015,"102","unlv","MWC","18-15",6.13,107.9,101.7,65.1,-0.029,2.73,104.5,101.8,6.77,1424,"unlv",1
2015,"103","la salle","A10","17-16",6.02,101.3,95.3,64.1,-0.017,4.11,106.1,101.9,2.55,1247,"la salle",1
2015,"104","north carolina central","MEAC","25-8",6,105.4,99.4,59.4,0.027,-9.2,98.3,107.4,3.98,1300,"north carolina central",1
2015,"105","uc santa barbara","BW","19-14",6,109.3,103.3,62.6,-0.034,1.58,104.6,103.1,5,1364,"uc santa barbara",1
2015,"106","san diego","WCC","15-16",5.95,104,98,62.9,-0.076,3.73,107.4,103.7,2.66,1360,"san diego",1
2015,"107","oregon st.","P12","17-14",5.9,100,94.1,60.5,0.013,4.76,107.3,102.5,-5.8,1333,"oregon st.",1
2015,"108","akron","MAC","21-14",5.77,105.1,99.4,63.6,-0.042,-0.98,104,105,-7.63,1103,"akron",1
2015,"109","wyoming","MWC","25-10",5.67,104.8,99.1,59.1,0.083,-1.04,103,104.1,-10.31,1461,"wyoming",1
2015,"110","boston college","ACC","13-19",5.61,107.9,102.3,63.4,-0.035,8.01,108,100,-4.64,1130,"boston college",1
2015,"111","hofstra","CAA","20-14",5.43,112,106.6,68.7,-0.111,-5.12,102,107.2,-7.32,1220,"hofstra",1
2015,"112","st. bonaventure","A10","18-13",5.31,105.4,100.1,64.4,0.009,0.94,104.4,103.5,-6.08,1382,"st. bonaventure",1
2015,"113","california","P12","18-15",5.25,104.2,99,65.3,0.062,5.58,107.8,102.2,-3.07,1143,"california",1
2015,"114","evansville","MVC","24-12",5.25,106.6,101.3,66.2,0.039,-0.75,103.7,104.4,-5.22,1191,"evansville",1
2015,"115","bowling green","MAC","21-12",5.2,105.9,100.7,63.7,0.006,-1.56,103.6,105.2,-5.19,1132,"bowling green",1
2015,"116","william & mary","CAA","20-13",5.17,113.9,108.8,63.9,-0.024,-0.65,103.6,104.2,6.78,1456,"william & mary",1
2015,"117","northeastern","CAA","23-12",5.12,108.3,103.1,63.3,0.025,-1.29,104.5,105.7,1.8,1318,"northeastern",1
2015,"118","kent st.","MAC","23-12",5.04,107.4,102.3,61.5,0.029,-0.47,104.4,104.8,-5.72,1245,"kent st.",1
2015,"119","washington","P12","16-15",5.04,108.8,103.8,65.2,-0.002,4.84,105.8,101,-6.27,1449,"washington",1
2015,"120","wake forest","ACC","13-19",4.76,106.6,101.8,68,-0.025,7.89,108.7,100.8,-2.99,1448,"wake forest",1
2015,"121","nebraska","B10","13-18",4.62,99.6,95,63.3,-0.017,7.59,109.1,101.5,-3.77,1304,"nebraska",1
2015,"122","northwestern","B10","15-17",4.59,107.8,103.2,59.7,0.009,6.74,108.8,102.1,-6.17,1321,"northwestern",1
2015,"123","vermont","AE","20-14",4.38,103.3,99,64.4,-0.118,-5.7,100,105.7,-0.54,1436,"vermont",1
2015,"124","utah st.","MWC","18-13",4.27,107.5,103.2,63.5,-0.022,-0.36,103.5,103.8,-1.26,1429,"utah st.",1
2015,"125","massachusetts","A10","17-15",4.16,106.5,102.3,67,0.069,5.03,106.2,101.2,6.2,1269,"massachusetts",1
2015,"126","pepperdine","WCC","18-14",4.1,100.5,96.4,63.5,0.014,1.91,106,104.1,-6.18,1337,"pepperdine",1
2015,"127","hawaii","BW","22-13",3.73,105.1,101.4,68.9,-0.009,-1.97,103.3,105.2,-5.29,1218,"hawaii",1
2015,"128","louisiana lafayette","SB","22-14",3.59,106,102.4,69.9,-0.055,-3.14,102,105.2,-1.43,1418,"louisiana-lafayette",0.974358974358974
2015,"129","eastern kentucky","OVC","21-12",3.46,106.3,102.8,63.5,-0.03,-4.84,102.3,107.1,-2.63,1184,"eastern kentucky",1
2015,"130","stony brook","AE","23-12",3.35,102.8,99.5,64.1,0.019,-3.44,101.6,105,4.1,1392,"stony brook",1
2015,"131","albany","AE","24-9",3.29,107.2,103.9,60.8,0.054,-5.5,100.4,105.9,0.18,1107,"albany",1
2015,"132","loyola chicago","MVC","24-13",3.28,105.9,102.6,61.1,0.079,-0.36,103.3,103.7,-3.54,1260,"loyola chicago",1
2015,"133","eastern washington","BSky","26-9",3.25,112.9,109.6,68.2,0.067,-3.75,104.2,108,3.94,1186,"eastern washington",1
2015,"134","portland","WCC","17-16",3.23,109,105.8,64.2,-0.035,1.98,106.6,104.6,-4.48,1339,"portland",1
2015,"135","uab","CUSA","20-16",3.06,104.9,101.9,64.7,0.025,0.29,103.9,103.6,3.4,1412,"uab",1
2015,"136","long beach st.","BW","16-17",3.05,104,100.9,65.2,0.032,6.36,107.5,101.1,15.31,1253,"long beach st.",1
2015,"137","new mexico","MWC","15-16",2.82,101.6,98.7,62,-0.068,0.64,104.5,103.9,-3.48,1307,"new mexico",1
2015,"138","eastern michigan","MAC","21-14",2.69,101.8,99.2,66,-0.001,-0.32,105.7,106,-4.35,1185,"eastern michigan",1
2015,"139","auburn","SEC","15-20",2.45,105.8,103.3,67.2,0.058,7.98,107.3,99.3,1.26,1120,"auburn",1
2015,"140","coastal carolina","BSth","24-10",2.38,106.7,104.3,64.1,0.006,-6.45,102.2,108.6,-1.05,1157,"coastal carolina",1
2015,"141","western kentucky","CUSA","20-12",2.28,105,102.7,66.3,0.039,-1.05,103,104,3.69,1443,"western kentucky",1
2015,"142","belmont","OVC","22-11",2.27,110.2,107.9,66.9,0.065,-3.33,102.4,105.7,-1.68,1125,"belmont",1
2015,"143","north florida","ASun","23-12",2.26,108.4,106.2,67.1,-0.022,-7.19,101,108.2,2.23,1316,"north florida",1
2015,"144","san francisco","WCC","14-18",2.16,105.7,103.5,65.5,-0.082,2.01,106.6,104.6,-3.6,1362,"san francisco",1
2015,"145","high point","BSth","23-10",2.03,108.4,106.4,62.2,0.103,-3.5,103.7,107.2,4.07,1219,"high point",1
2015,"146","charlotte","CUSA","14-18",1.92,109.9,108,66.8,-0.105,0.3,103.4,103.1,4.53,1150,"charlotte",1
2015,"147","georgia southern","SB","22-9",1.89,100.5,98.6,63.4,0.022,-5.07,100.9,106,-8.48,1204,"georgia southern",1
2015,"148","tennessee martin","OVC","21-13",1.84,109.2,107.3,62,0.033,-2.12,103.2,105.3,-0.59,1404,"tennessee-martin",0.973684210526316
2015,"149","canisius","MAAC","18-15",1.81,103.6,101.8,63.4,-0.049,-2.64,102,104.7,0.33,1145,"canisius",1
2015,"150","depaul","BE","12-20",1.77,108.6,106.8,67,-0.001,7.69,108.3,100.6,-3.42,1177,"depaul",1
2015,"151","usc","P12","12-20",1.46,101.6,100.1,68,-0.005,5.52,107,101.5,-4.71,1425,"usc",1
2015,"152","north dakota st.","Sum","23-10",1.41,103.8,102.4,60.8,0.105,-4.21,102.9,107.1,-5.5,1295,"north dakota st.",1
2015,"153","cal poly","BW","13-16",1.24,102.9,101.7,58.6,-0.056,2.15,105.9,103.7,6.11,1142,"cal poly",1
2015,"154","morehead st.","OVC","17-17",0.98,104.1,103.1,64.9,-0.094,-2.55,103.7,106.2,1.12,1287,"morehead st.",1
2015,"155","texas tech","B12","13-19",0.97,102.3,101.3,61.6,-0.016,6.91,107.4,100.5,-10.95,1403,"texas tech",1
2015,"156","western michigan","MAC","20-14",0.86,108,107.1,65,0.058,0.56,105.1,104.5,-2.13,1444,"western michigan",1
2015,"157","st. francis ny","NEC","23-12",0.62,103.6,103,64.5,-0.02,-7.43,99.9,107.3,-4.21,1383,"st francis ny",0.974679434480896
2015,"158","middle tennessee","CUSA","19-17",0.59,102.3,101.7,61,0.003,-0.57,103.7,104.3,1.22,1292,"middle tennessee",1
2015,"159","mississippi st.","SEC","13-19",0.58,100.7,100.1,63.8,-0.034,4.23,106.2,102,-8.42,1280,"mississippi st.",1
2015,"160","princeton","Ivy","16-14",0.55,107.4,106.9,64.6,-0.032,-2.94,101.8,104.8,-4.28,1343,"princeton",1
2015,"161","saint joseph's","A10","13-18",0.34,100.3,100,63.3,-0.006,2.25,104.4,102.1,-2.47,1386,"saint joseph's",1
2015,"162","manhattan","MAAC","19-14",0.31,101.9,101.6,67.7,-0.001,-3.59,102,105.6,-0.4,1264,"manhattan",1
2015,"163","rider","MAAC","21-12",0.17,101.2,101,64.2,0.086,-3.44,102.1,105.5,-2.3,1351,"rider",1
2015,"164","montana","BSky","20-13",0.15,106,105.8,62,0.003,-4.19,104.3,108.4,5.09,1285,"montana",1
2015,"165","columbia","Ivy","13-15",0.12,107.5,107.4,60.2,-0.09,-2.22,102.2,104.4,-3.11,1162,"columbia",1
2015,"166","chattanooga","SC","22-10",0.09,105.6,105.5,64.5,0.101,-6.12,102.4,108.5,-0.75,1151,"chattanooga",1
2015,"167","oakland","Horz","16-17",0.06,111.4,111.3,66.5,0.019,1.9,105.5,103.6,9.1,1324,"oakland",1
2015,"168","dartmouth","Ivy","14-15",-0.67,102,102.7,63.4,-0.027,-2.13,102.4,104.5,-3.61,1171,"dartmouth",1
2015,"169","indiana st.","MVC","15-16",-0.7,102.7,103.4,66.6,0.015,0.23,103.5,103.2,-4.16,1232,"indiana st.",1
2015,"170","louisiana monroe","SB","24-14",-0.71,99,99.7,61.8,0.07,-2.63,102.4,105.1,2.38,1419,"louisiana-monroe",0.964285714285714
2015,"171","radford","BSth","22-12",-0.77,105.6,106.3,65,0.058,-4.69,102.6,107.2,0.34,1347,"radford",1
2015,"172","ipfw","Sum","16-15",-0.82,107.7,108.5,64.5,-0.051,-2.98,102.6,105.5,0.12,1236,"ipfw",1
2015,"173","njit","ind","21-12",-0.85,105.5,106.4,66.2,0.049,-4.15,101.9,106,-4.53,1312,"njit",1
2015,"174","unc wilmington","CAA","18-14",-0.9,101.5,102.4,67.5,0.059,-1.54,104.1,105.7,2.03,1423,"unc wilmington",1
2015,"175","virginia tech","ACC","11-22",-0.92,106.3,107.2,63.6,-0.042,5.8,107.3,101.5,-11.65,1439,"virginia tech",1
2015,"176","winthrop","BSth","19-13",-0.94,104.8,105.7,65.8,-0.051,-6.86,101,107.9,-3.87,1457,"winthrop",1
2015,"177","quinnipiac","MAAC","15-15",-1.09,103,104.1,66.3,-0.092,-4.91,100.8,105.7,-4.85,1346,"quinnipiac",1
2015,"178","northern arizona","BSky","23-15",-1.12,102.2,103.4,64.8,0.063,-3.88,104.7,108.6,2.99,1319,"northern arizona",1
2015,"179","northern illinois","MAC","14-16",-1.2,102.8,104,62.5,0.005,0.46,105.6,105.1,-4.01,1296,"northern illinois",1
2015,"180","colgate","Pat","16-17",-1.24,108,109.2,60.7,-0.055,-3.48,102.8,106.3,3.71,1159,"colgate",1
2015,"181","usc upstate","ASun","24-12",-1.25,103.5,104.7,63.3,-0.025,-9.37,99.8,109.2,-7.74,1367,"usc upstate",1
2015,"182","detroit","Horz","15-18",-1.34,103.3,104.6,67.3,-0.008,0.91,106,105.1,4.35,1178,"detroit",1
2015,"183","monmouth","MAAC","18-15",-1.38,100.8,102.1,63.6,0.012,-3.53,102.1,105.6,-3.2,1284,"monmouth",1
2015,"184","robert morris","NEC","20-15",-1.39,103.1,104.5,65.4,0.055,-4.59,102.7,107.3,2.49,1352,"robert morris",1
2015,"185","mercer","SC","19-16",-1.52,104.5,106,60.9,-0.049,-5.49,102.1,107.6,2.33,1273,"mercer",1
2015,"186","washington st.","P12","13-18",-1.67,109.1,110.8,67.2,0.085,6.52,107.6,101.1,-1.81,1450,"washington st.",1
2015,"187","saint peter's","MAAC","16-18",-1.72,100,101.7,60.2,-0.067,-4.04,101.5,105.5,-3.4,1389,"saint peter's",1
2015,"188","american","Pat","17-16",-1.77,102.5,104.2,56.8,0.015,-2.32,103.7,106,2.69,1110,"american",1
2015,"189","new hampshire","AE","19-13",-1.86,100.9,102.8,63.9,-0.027,-6.3,100.3,106.6,-3.25,1306,"new hampshire",1
2015,"190","florida gulf coast","ASun","22-11",-1.92,101.6,103.6,64.2,0.044,-6.76,102.1,108.9,1.54,1195,"florida gulf coast",1
2015,"191","norfolk st.","MEAC","20-14",-2.01,105.5,107.5,64.6,0.027,-6.2,100.2,106.4,6.54,1313,"norfolk st.",1
2015,"192","missouri","SEC","9-23",-2.09,102,104.1,62,-0.019,9.07,108.3,99.3,2.99,1281,"missouri",1
2015,"193","lafayette","Pat","20-13",-2.14,112.9,115.1,64.6,0.097,-4.01,103,107,-0.45,1248,"lafayette",1
2015,"194","santa clara","WCC","14-18",-2.14,105.9,108,61.1,0.019,3.42,107,103.5,-0.33,1365,"santa clara",1
2015,"195","charleston southern","BSth","19-12",-2.17,107,109.2,65.2,0.053,-4.72,102.6,107.4,4.65,1149,"charleston southern",1
2015,"196","sacramento st.","BSky","21-12",-2.33,109,111.3,61.9,0.074,-6.03,103,109.1,-4.1,1170,"sacramento st.",1
2015,"197","ut arlington","SB","16-15",-2.41,103.4,105.9,69.6,0.023,-3.22,101.5,104.8,1.46,1426,"ut arlington",1
2015,"198","rutgers","B10","10-22",-2.45,98.7,101.1,64.9,0.037,8.39,108.6,100.3,-0.01,1353,"rutgers",1
2015,"199","james madison","CAA","19-14",-2.69,105.5,108.2,63.9,0.103,-2.73,103.8,106.5,-2.91,1241,"james madison",1
2015,"200","bucknell","Pat","19-15",-2.8,105.8,108.6,64.2,0.076,-3.27,103.7,107,1.96,1137,"bucknell",1
2015,"201","lehigh","Pat","16-14",-2.81,99.9,102.7,66.2,0.007,-4.12,103.2,107.3,1.01,1250,"lehigh",1
2015,"202","cornell","Ivy","13-17",-2.87,96.9,99.7,64.2,-0.032,-1.46,102.7,104.1,-1.89,1165,"cornell",1
2015,"203","fresno st.","MWC","15-17",-2.92,102.8,105.7,64.9,0.068,1.53,103.7,102.1,-0.26,1201,"fresno st.",1
2015,"204","air force","MWC","14-17",-3.01,108.1,111.2,61.7,-0.065,-1.17,102.6,103.8,-11.14,1102,"air force",1
2015,"205","george mason","A10","9-22",-3.08,102.9,106,64,-0.032,4.64,105.8,101.1,2.98,1206,"george mason",1
2015,"206","oral roberts","Sum","19-15",-3.17,106.2,109.4,65.5,0.097,-1.64,102.8,104.4,2.83,1331,"oral roberts",1
2015,"207","maryland eastern shore","MEAC","18-15",-3.33,104.5,107.8,64.4,0.04,-5.65,100.5,106.2,3.39,1271,"maryland-eastern shore",0.978019293843651
2015,"208","fordham","A10","10-21",-3.49,102,105.5,65.4,-0.06,2.63,104,101.4,-4.76,1200,"fordham",1
2015,"209","utsa","CUSA","14-16",-3.59,106.4,110,65.9,-0.051,-3.46,101.5,105,-5.67,1427,"utsa",1
2015,"210","rice","CUSA","12-20",-3.62,102,105.6,62,-0.061,-1.32,103.6,104.9,-1.93,1349,"rice",1
2015,"211","milwaukee","Horz","14-16",-3.76,103.1,106.9,64.4,0.043,0.89,105.6,104.7,3.08,1454,"milwaukee",1
2015,"212","gardner webb","BSth","20-15",-3.84,107.6,111.4,67.4,0.085,-1.92,103.9,105.8,6.81,1205,"gardner webb",1
2015,"213","texas southern","SWAC","22-13",-3.84,104.1,107.9,63.3,0.128,-6.74,100,106.8,15.16,1411,"texas southern",1
2015,"214","houston","Amer","13-19",-3.85,101.4,105.2,64.2,-0.057,-2.75,101.8,104.6,-14.23,1222,"houston",1
2015,"215","miami oh","MAC","13-19",-4.02,102.5,106.6,64.6,0.009,-0.08,104.3,104.4,-5.44,1275,"miami oh",1
2015,"216","uc riverside","BW","14-17",-4.22,98.5,102.8,65.3,0.013,-0.71,104.4,105.1,-3.48,1415,"uc riverside",1
2015,"217","duquesne","A10","12-19",-4.26,108.6,112.9,67.3,-0.015,1.03,103.7,102.7,-8.19,1182,"duquesne",1
2015,"218","east tennessee st.","SC","16-14",-4.29,103.2,107.5,67.7,0.036,-4.13,103.2,107.3,4.74,1190,"east tennessee st.",1
2015,"219","south dakota","Sum","17-16",-4.36,103.4,107.8,65.2,0.032,-3.12,103.1,106.3,-1.23,1377,"south dakota",1
2015,"220","tulane","Amer","15-16",-4.37,99.8,104.2,63,0.031,-1.34,102,103.4,-9.69,1408,"tulane",1
2015,"221","st. francis pa","NEC","16-16",-4.58,99.8,104.4,62.7,0.018,-4.1,102,106.1,3.61,1384,"st francis pa",0.974679434480896
2015,"222","denver","Sum","12-18",-4.58,106,110.6,57.1,-0.067,-3.73,102.8,106.6,-2.16,1176,"denver",1
2015,"223","southern illinois","MVC","12-21",-4.79,98.8,103.6,62.2,-0.054,-0.87,103,103.9,-8.22,1356,"southern illinois",1
2015,"224","east carolina","Amer","14-19",-4.89,103.7,108.6,61.2,-0.002,0.04,103.2,103.2,-6.07,1187,"east carolina",1
2015,"225","eastern illinois","OVC","18-15",-4.95,100.3,105.2,63.2,0.119,-1.2,104.4,105.6,2.87,1183,"eastern illinois",1
2015,"226","mount st. mary's","NEC","15-15",-4.97,98.5,103.4,62.4,0.04,-4.84,102,106.9,5.25,1291,"mount st. mary's",1
2015,"227","texas a&m corpus chris","Slnd","20-14",-5.05,100.8,105.9,62.7,0.04,-7.36,101.3,108.6,-5.46,1394,"texas a&m-corpus christi",0.95150257112482
2015,"228","incarnate word","Slnd","18-11",-5.06,107.5,112.6,67.4,0.041,-6.57,101.1,107.7,5.19,1230,"incarnate word",1
2015,"229","northwestern st.","Slnd","19-13",-5.11,112.5,117.6,73.2,0.054,-5.2,101.7,106.9,10.52,1322,"northwestern st.",1
2015,"230","texas st.","SB","14-17",-5.2,93.7,98.9,61.2,-0.033,-3.05,102.5,105.6,1.05,1402,"texas st.",1
2015,"231","idaho","BSky","13-17",-5.29,107.7,112.9,67.5,-0.07,-4.51,104.3,108.8,1.05,1225,"idaho",1
2015,"232","ohio","MAC","10-20",-5.47,103,108.5,66.4,-0.04,0.75,104.9,104.2,-4.22,1325,"ohio",1
2015,"233","southeast missouri st.","OVC","13-17",-5.54,102.8,108.4,65.6,-0.061,-4.11,102.4,106.5,-3.94,1369,"southeast missouri state",0.972305585328247
2015,"234","western carolina","SC","15-17",-5.6,101.9,107.5,65.7,0.009,-3.3,103.8,107.1,4.95,1441,"western carolina",1
2015,"235","arkansas little rock","SB","13-18",-5.63,104.3,109.9,64.3,-0.048,-4.76,100.6,105.4,-4.87,1114,"arkansas-little rock",0.973328526784575
2015,"236","bryant","NEC","16-15",-5.85,104.1,109.9,63.1,0.064,-4.6,101.4,106,2.86,1136,"bryant",1
2015,"237","unc asheville","BSth","15-16",-6.14,102.4,108.6,67.8,-0.024,-4.43,102.8,107.2,1.11,1421,"unc asheville",1
2015,"238","sacred heart","NEC","15-17",-6.16,103.4,109.6,68.5,-0.013,-6.61,100.8,107.4,-3.3,1357,"sacred heart",1
2015,"239","boston university","Pat","13-17",-6.29,106.4,112.7,64.2,0.006,-3.45,102.9,106.4,1.66,1131,"boston university",1
2015,"240","pacific","WCC","12-19",-6.31,103.1,109.5,61.4,0.052,2.88,106.7,103.8,-2.53,1334,"pacific",1
2015,"241","cal st. bakersfield","WAC","14-19",-6.44,99.7,106.2,60.5,-0.124,-6.99,99.9,106.9,-2.96,1167,"cal. state - bakersfield",0.964901281354015
2015,"242","holy cross","Pat","14-16",-6.49,101.2,107.7,63.6,0.03,-3.91,103.2,107.1,1.85,1221,"holy cross",1
2015,"243","wright st.","Horz","11-20",-6.53,99,105.5,63,-0.028,0.02,105.4,105.3,0.87,1460,"wright st.",1
2015,"244","seattle","WAC","18-16",-6.64,98.3,104.9,62.3,0.016,-7.33,100.3,107.7,-5.33,1370,"seattle",1
2015,"245","north texas","CUSA","14-17",-6.66,98.6,105.2,65.5,0.046,-1.29,103.8,105.1,-1.86,1317,"north texas",1
2015,"246","northern kentucky","ASun","13-17",-6.72,104.2,110.9,63.6,-0.058,-5.02,103.7,108.7,2.94,1297,"northern kentucky",1
2015,"247","tennessee tech","OVC","12-18",-6.88,104.2,111.1,66.2,-0.052,-3.3,102.7,106,-1.43,1399,"tennessee tech",1
2015,"248","siu edwardsville","OVC","12-16",-6.9,97.9,104.8,66.3,-0.043,-4.5,102.8,107.3,-5.19,1188,"siu edwardsville",1
2015,"249","elon","CAA","15-18",-7.23,98.5,105.7,68,0.053,-3.2,104,107.2,-4.22,1189,"elon",1
2015,"250","drexel","CAA","11-19",-7.24,99.3,106.5,60.7,0.003,-1.5,103.7,105.2,2.2,1180,"drexel",1
2015,"251","hampton","MEAC","17-18",-7.4,96.6,104,69.2,0.031,-7.48,99.5,106.9,-0.55,1214,"hampton",1
2015,"252","northern colorado","BSky","15-15",-7.45,110.4,117.9,63.2,-0.013,-6.44,102.3,108.7,-2.53,1294,"northern colorado",1
2015,"253","army","Pat","15-15",-7.5,100.2,107.8,69.2,0.032,-6.16,102.3,108.4,-7.18,1119,"army",1
2015,"254","bradley","MVC","9-24",-7.51,93.7,101.3,62.1,-0.043,0.92,104.9,104,-3.6,1133,"bradley",1
2015,"255","missouri st.","MVC","11-20",-7.52,98.9,106.5,61.3,-0.01,1.51,104.8,103.3,-1.06,1283,"missouri st.",1
2015,"256","nebraska omaha","Sum","12-17",-7.57,102.9,110.5,73.4,-0.042,-5.38,101.5,106.9,-6.69,1303,"nebraska omaha",1
2015,"257","ball st.","MAC","7-23",-7.65,100.4,108,63.5,-0.13,1.38,104.8,103.4,-4.3,1123,"ball st.",1
2015,"258","portland st.","BSky","15-14",-7.77,102.9,110.7,65.9,0.071,-4.64,104.2,108.9,1.51,1340,"portland st.",1
2015,"259","howard","MEAC","16-16",-7.91,93.9,101.9,62.7,0.016,-6.17,100.7,106.9,2.76,1224,"howard",1
2015,"260","delaware","CAA","10-20",-7.92,101.7,109.6,65.3,0.024,-1.68,103.8,105.5,-0.07,1174,"delaware",1
2015,"261","marshall","CUSA","11-21",-8.05,96.3,104.3,69.9,-0.049,-0.99,102.6,103.5,0.23,1267,"marshall",1
2015,"262","delaware st.","MEAC","18-18",-8.25,101.5,109.7,67.1,0.063,-4.87,100.5,105.4,6.76,1175,"delaware st.",1
2015,"263","grand canyon","WAC","17-15",-8.29,106.5,114.8,64.5,0.021,-9.2,98.7,107.9,-7.39,1213,"grand canyon",1
2015,"264","alabama st.","SWAC","19-10",-8.31,97.8,106.1,67.5,0.03,-15.38,94.7,110.1,-2.6,1106,"alabama st.",1
2015,"265","siena","MAAC","11-20",-8.31,105.7,114,66,-0.01,-3.15,101.8,105,-0.81,1373,"siena",1
2015,"266","weber st.","BSky","13-17",-8.35,99.9,108.3,62.7,0.04,-3.71,104.1,107.8,4.19,1451,"weber st.",1
2015,"267","towson","CAA","12-20",-8.38,100.9,109.3,60.3,-0.025,-4.15,102.1,106.3,-5.78,1406,"towson",1
2015,"268","brown","Ivy","13-18",-8.42,99.4,107.8,67.4,0.049,-1.94,102.2,104.1,-3.82,1135,"brown",1
2015,"269","cal st. northridge","BW","9-24",-8.44,100.8,109.2,64.8,-0.041,0.92,104.6,103.6,0.57,1169,"cal st. northridge",1
2015,"270","nevada","MWC","9-22",-8.54,97.8,106.4,63.7,-0.083,0.53,103.8,103.3,-2.98,1305,"nevada",1
2015,"271","loyola marymount","WCC","8-23",-8.56,103,111.6,62.3,0.024,5.36,107.5,102.2,5.16,1258,"loyola marymount",1
2015,"272","fiu","CUSA","16-17",-8.57,96,104.6,64.6,0.09,-3.13,101.8,104.9,-5.58,1198,"fiu",1
2015,"273","youngstown st.","Horz","11-21",-8.93,106,114.9,67,0.013,-0.54,104.2,104.7,-1.93,1464,"youngstown st.",1
2015,"274","south florida","Amer","9-23",-9.02,99.2,108.3,63.7,-0.024,2,104.3,102.3,-0.91,1378,"south florida",1
2015,"275","drake","MVC","9-22",-9.03,105.3,114.3,58.9,-0.027,2.66,104.5,101.9,2.05,1179,"drake",1
2015,"276","lamar","Slnd","15-15",-9.03,100,109.1,65.9,0.03,-5.28,102.6,107.9,4.48,1249,"lamar",1
2015,"277","navy","Pat","13-19",-9.04,98.9,107.9,61,0.005,-4.89,103.5,108.4,-3.04,1298,"navy",1
2015,"278","southern","SWAC","18-17",-9.15,94,103.1,64.7,0.018,-8.39,99.1,107.5,10.1,1380,"southern",1
2015,"279","college of charleston","CAA","9-24",-9.32,96.1,105.5,60.8,-0.075,-1.55,104.8,106.3,1.3,1158,"college of charleston",1
2015,"280","iupui","Sum","10-21",-9.43,94,103.4,63.2,0.069,-1.11,104.5,105.6,3.41,1237,"iupui",1
2015,"281","ucf","Amer","12-18",-9.58,102.7,112.3,64,0.075,-1.27,102.7,104,-9.44,1416,"ucf",1
2015,"282","illinois chicago","Horz","10-24",-9.61,101.2,110.8,64.4,-0.009,0.1,104.8,104.7,0.49,1227,"illinois-chicago",0.970588235294118
2015,"283","appalachian st.","SB","12-17",-9.63,98.3,107.9,65.3,0.074,-2.64,102.5,105.1,0.27,1111,"appalachian st.",1
2015,"284","hartford","AE","14-16",-9.65,97.4,107.1,63,0.076,-5.4,100.2,105.6,-1.91,1216,"hartford",1
2015,"285","unc greensboro","SC","11-22",-9.7,99.8,109.5,65.7,-0.125,-5.47,103,108.5,-2.42,1422,"unc greensboro",1
2015,"286","umkc","WAC","14-19",-9.74,98.2,107.9,63.5,-0.014,-5.72,101.6,107.3,-0.07,1282,"umkc",1
2015,"287","troy","SB","10-19",-9.75,99.8,109.5,64.7,-0.054,-5.21,100.5,105.7,-10.43,1407,"troy",1
2015,"288","liu brooklyn","NEC","12-18",-9.82,97,106.8,67.4,0.039,-5.33,101,106.3,-0.74,1254,"liu brooklyn",1
