Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot
2017,62,1385,79,1177,73,A,0
2017,62,1427,67,1431,55,H,0
2017,62,1428,76,1160,60,H,0
2017,62,1450,79,1449,74,A,0
2017,62,1455,100,1133,66,H,0
2017,63,1106,73,1212,69,H,0
2017,63,1107,69,1165,59,H,0
2017,63,1110,67,1159,64,A,1
2017,63,1115,105,1290,91,H,0
2017,63,1117,76,1419,45,H,0
2017,63,1131,75,1250,61,H,0
2017,63,1137,84,1119,76,H,0
2017,63,1145,82,1373,79,H,0
2017,63,1154,104,1459,103,A,1
2017,63,1157,60,1402,53,A,0
2017,63,1158,65,1174,56,A,0
2017,63,1162,98,1263,73,A,0
2017,63,1193,93,1233,87,H,0
2017,63,1202,71,1273,69,H,0
2017,63,1221,51,1298,50,H,0
2017,63,1238,63,1105,51,A,0
2017,63,1241,64,1406,44,H,0
2017,63,1244,76,1398,73,A,0
2017,63,1248,78,1259,69,A,0
2017,63,1249,78,1146,75,A,0
2017,63,1265,90,1264,88,H,1
2017,63,1267,89,1194,72,A,0
2017,63,1270,69,1372,54,H,0
2017,63,1311,68,1394,64,H,0
2017,63,1318,75,1180,70,A,1
2017,63,1330,55,1317,48,H,0
2017,63,1346,81,1310,78,A,0
2017,63,1349,89,1150,70,A,0
2017,63,1359,70,1441,65,A,0
2017,63,1367,84,1282,75,A,0
2017,63,1368,74,1230,63,H,0
2017,63,1375,76,1407,75,H,0
2017,63,1380,59,1341,57,H,0
2017,63,1389,71,1284,61,H,0
2017,63,1411,67,1108,65,A,0
2017,63,1418,69,1114,52,A,0
2017,63,1422,73,1151,68,H,0
2017,63,1423,79,1189,63,H,0
2017,63,1426,84,1111,69,H,0
2017,63,1436,82,1217,71,H,0
2017,63,1443,69,1198,66,A,0
2017,63,1456,95,1220,93,A,1
2017,63,1463,88,1216,72,H,0
2017,64,1103,89,1132,84,H,0
2017,64,1104,68,1280,58,A,0
2017,64,1116,82,1397,78,A,0
2017,64,1167,64,1171,60,A,0
2017,64,1173,90,1382,74,A,0
2017,64,1185,85,1141,63,H,0
2017,64,1196,70,1279,63,H,0
2017,64,1242,90,1243,88,H,0
2017,64,1245,100,1123,90,H,0
2017,64,1246,100,1401,58,H,0
2017,64,1275,69,1296,67,H,0
2017,64,1314,89,1155,86,A,1
2017,64,1325,89,1444,58,H,0
2017,64,1348,88,1386,58,H,0
2017,64,1395,60,1328,57,H,0
2017,64,1403,77,1452,76,H,1
2017,64,1405,86,1138,54,H,0
2017,64,1416,48,1187,45,H,0
2017,64,1421,70,1251,57,A,0
2017,64,1448,79,1130,66,H,0
2017,64,1458,75,1231,68,A,0
2017,65,1108,66,1341,55,H,0
2017,65,1124,65,1235,63,H,0
2017,65,1129,77,1424,59,A,0
2017,65,1133,74,1191,63,A,0
2017,65,1139,66,1437,58,H,0
2017,65,1144,92,1149,82,H,0
2017,65,1145,83,1346,77,H,0
2017,65,1161,76,1363,71,A,0
2017,65,1164,75,1354,59,H,0
2017,65,1166,85,1385,72,A,0
2017,65,1169,82,1415,76,H,0
2017,65,1181,110,1210,57,H,0
2017,65,1197,78,1224,66,A,0
2017,65,1201,85,1461,70,H,0
2017,65,1205,70,1347,59,A,0
2017,65,1206,86,1269,81,H,0
2017,65,1212,69,1105,67,A,0
2017,65,1214,68,1299,53,H,0
2017,65,1222,64,1409,61,H,0
2017,65,1229,74,1283,71,H,1
2017,65,1236,80,1303,78,A,0
2017,65,1238,63,1106,60,A,0
2017,65,1247,75,1387,54,H,0
2017,65,1255,79,1342,76,H,0
2017,65,1260,77,1320,66,H,0
2017,65,1261,88,1281,77,A,0
2017,65,1276,72,1336,69,H,0
2017,65,1277,93,1353,65,H,0
2017,65,1288,58,1313,56,H,0
2017,65,1301,104,1439,78,H,0
2017,65,1305,72,1361,69,H,0
2017,65,1310,71,1373,66,H,0
2017,65,1312,75,1135,73,H,0
2017,65,1323,77,1257,70,H,0
2017,65,1332,83,1449,61,A,0
2017,65,1338,88,1438,76,H,1
2017,65,1344,76,1207,70,H,0
2017,65,1350,80,1200,72,H,0
2017,65,1356,80,1232,74,H,1
2017,65,1366,104,1126,91,H,0
2017,65,1374,79,1396,65,H,0
2017,65,1376,67,1208,61,A,0
2017,65,1377,75,1176,69,A,0
2017,65,1393,70,1274,55,H,0
2017,65,1400,82,1329,79,H,0
2017,65,1411,82,1380,74,A,0
2017,65,1413,73,1364,47,H,0
2017,65,1414,82,1253,67,H,0
2017,65,1429,79,1307,75,H,0
2017,65,1433,94,1182,87,A,0
2017,65,1435,80,1120,61,H,0
2017,65,1442,82,1355,74,H,0
2017,65,1450,75,1333,62,N,0
2017,65,1455,90,1179,65,H,0
2017,65,1457,80,1219,74,A,0
2017,66,1112,66,1428,56,H,0
2017,66,1113,78,1160,77,H,0
2017,66,1125,83,1404,67,H,0
2017,66,1131,71,1298,53,A,0
2017,66,1136,72,1291,71,H,0
2017,66,1137,69,1110,60,A,0
2017,66,1146,81,1101,76,A,0
2017,66,1151,77,1459,66,H,0
2017,66,1158,62,1406,57,H,0
2017,66,1168,67,1218,64,H,0
2017,66,1184,78,1188,61,H,0
2017,66,1186,82,1286,64,H,0
2017,66,1190,115,1154,71,A,0
2017,66,1192,70,1447,69,A,0
2017,66,1193,97,1264,79,A,0
2017,66,1202,83,1359,73,A,0
2017,66,1203,73,1172,69,H,0
2017,66,1211,95,1362,80,A,0
2017,66,1221,67,1159,61,A,0
2017,66,1223,81,1368,74,H,0
2017,66,1230,84,1322,80,H,0
2017,66,1241,62,1220,54,A,0
2017,66,1248,79,1119,74,H,0
2017,66,1254,65,1352,54,A,0
2017,66,1256,64,1431,44,H,0
2017,66,1259,84,1250,83,A,0
2017,66,1262,85,1107,79,H,0
2017,66,1267,90,1330,86,H,1
2017,66,1272,70,1163,61,H,0
2017,66,1273,68,1440,50,H,0
2017,66,1278,70,1321,66,A,0
2017,66,1285,70,1225,57,A,0
2017,66,1287,85,1183,75,H,0
2017,66,1292,80,1349,77,A,0
2017,66,1293,76,1240,63,A,0
2017,66,1295,93,1237,89,H,0
2017,66,1297,83,1464,70,H,0
2017,66,1304,93,1234,90,H,2
2017,66,1308,77,1282,64,A,0
2017,66,1309,66,1249,62,A,1
2017,66,1315,68,1319,63,H,0
2017,66,1318,90,1174,54,H,0
2017,66,1334,56,1360,53,A,0
2017,66,1337,71,1258,70,H,0
2017,66,1345,76,1326,75,A,0
2017,66,1357,64,1148,62,A,0
2017,66,1358,74,1270,67,A,0
2017,66,1365,70,1339,42,H,0
2017,66,1379,77,1427,59,H,0
2017,66,1381,78,1294,76,A,0
2017,66,1384,81,1383,56,H,0
2017,66,1388,81,1140,68,H,0
2017,66,1392,59,1306,56,A,0
2017,66,1398,65,1369,62,H,0
2017,66,1399,76,1122,67,H,0
2017,66,1410,83,1152,64,A,0
2017,66,1412,54,1317,52,A,0
2017,66,1417,81,1143,71,H,0
2017,66,1420,85,1127,71,H,0
2017,66,1423,90,1180,72,A,0
2017,66,1425,72,1390,56,H,0
2017,66,1436,90,1263,77,A,0
2017,66,1443,82,1150,80,H,0
2017,66,1456,88,1189,85,H,0
2017,66,1460,55,1156,51,H,0
2017,67,1103,66,1444,59,H,0
2017,67,1173,67,1348,64,H,0
2017,67,1227,78,1178,64,H,0
2017,67,1284,92,1233,74,H,0
2017,67,1324,78,1434,66,A,0
2017,67,1325,85,1245,67,H,0
2017,67,1351,73,1265,62,A,0
2017,67,1453,80,1454,74,H,0
2017,68,1101,69,1372,60,H,0
2017,68,1104,59,1435,56,H,0
2017,68,1105,79,1290,76,A,0
2017,68,1112,82,1160,73,H,0
2017,68,1114,76,1111,68,A,0
2017,68,1115,71,1106,63,H,0
2017,68,1124,61,1329,57,H,0
2017,68,1125,87,1369,75,H,0
2017,68,1129,78,1361,66,H,0
2017,68,1132,76,1123,71,A,0
2017,68,1138,77,1185,68,A,0
2017,68,1139,85,1207,76,A,1
2017,68,1140,91,1334,62,H,0
2017,68,1151,80,1202,64,H,0
2017,68,1153,67,1222,58,A,0
2017,68,1154,79,1440,74,H,0
2017,68,1157,80,1117,65,H,0
2017,68,1158,77,1220,71,H,0
2017,68,1161,85,1102,58,H,0
2017,68,1162,66,1224,48,H,0
2017,68,1166,78,1344,64,A,0
2017,68,1167,78,1370,71,H,0
2017,68,1169,70,1168,65,A,0
2017,68,1175,55,1299,53,A,0
2017,68,1181,93,1130,82,H,0
2017,68,1183,74,1184,60,A,0
2017,68,1189,72,1406,61,H,0
2017,68,1190,67,1273,58,A,0
2017,68,1192,87,1136,84,H,0
2017,68,1194,73,1198,64,H,0
2017,68,1195,89,1391,88,A,0
2017,68,1196,83,1397,70,H,0
2017,68,1197,54,1164,53,H,0
2017,68,1199,93,1439,78,H,0
2017,68,1204,86,1407,82,H,0
2017,68,1205,79,1149,75,H,0
2017,68,1208,71,1281,66,H,0
2017,68,1209,78,1375,77,H,0
2017,68,1213,82,1430,72,H,0
2017,68,1217,74,1171,58,A,0
2017,68,1223,60,1270,49,H,0
2017,68,1225,83,1286,81,H,1
2017,68,1229,77,1232,58,A,0
2017,68,1231,96,1228,80,H,0
2017,68,1235,79,1400,70,H,0
2017,68,1236,87,1176,83,H,0
2017,68,1240,71,1122,68,H,0
2017,68,1242,85,1403,68,H,0
2017,68,1243,75,1328,64,H,0
2017,68,1246,97,1116,71,H,0
2017,68,1247,88,1182,81,H,0
2017,68,1249,74,1368,54,H,0
2017,68,1251,61,1144,54,H,0
2017,68,1252,82,1244,79,H,0
2017,68,1253,70,1415,64,H,0
2017,68,1254,83,1384,70,A,0
2017,68,1257,65,1210,50,A,0
2017,68,1258,66,1365,56,H,0
2017,68,1260,78,1133,62,A,0
2017,68,1267,110,1150,93,H,0
2017,68,1268,77,1276,70,A,0
2017,68,1279,88,1120,85,A,0
2017,68,1280,95,1261,78,A,0
2017,68,1282,83,1410,79,H,0
2017,68,1285,65,1186,59,A,0
2017,68,1287,73,1188,65,H,0
2017,68,1288,69,1126,63,A,0
2017,68,1291,77,1148,68,A,0
2017,68,1292,79,1317,68,A,0
2017,68,1294,83,1319,79,H,0
2017,68,1296,87,1141,83,H,0
2017,68,1297,83,1156,75,H,0
2017,68,1303,101,1355,93,A,0
2017,68,1305,105,1307,104,A,1
2017,68,1308,78,1152,62,A,0
2017,68,1309,87,1230,72,A,0
2017,68,1315,95,1381,65,H,0
2017,68,1316,80,1239,64,A,0
2017,68,1318,64,1241,54,H,0
2017,68,1323,75,1155,70,H,0
2017,68,1330,79,1443,67,A,0
2017,68,1332,85,1450,66,A,0
2017,68,1336,72,1277,63,N,0
2017,68,1340,83,1170,76,H,0
2017,68,1343,61,1335,52,H,0
2017,68,1346,81,1264,72,H,0
2017,68,1347,76,1342,63,A,0
2017,68,1352,62,1383,58,H,0
2017,68,1356,75,1283,67,A,0
2017,68,1358,74,1311,61,H,0
2017,68,1360,76,1337,68,A,0
2017,68,1363,69,1201,62,H,0
2017,68,1367,75,1312,65,H,0
2017,68,1371,87,1177,56,H,0
2017,68,1373,56,1389,54,H,0
2017,68,1374,84,1378,65,H,0
2017,68,1376,79,1401,68,H,0
2017,68,1377,85,1237,74,H,0
2017,68,1379,73,1431,65,H,0
2017,68,1380,87,1212,79,A,0
2017,68,1382,82,1206,72,H,0
2017,68,1386,70,1200,55,A,0
2017,68,1388,63,1362,52,A,0
2017,68,1393,77,1338,66,H,0
2017,68,1394,99,1322,82,H,0
2017,68,1396,81,1187,62,H,0
2017,68,1398,76,1404,65,H,0
2017,68,1399,71,1293,67,H,0
2017,68,1402,81,1426,73,H,0
2017,68,1405,91,1275,76,H,0
2017,68,1411,87,1341,82,A,0
2017,68,1412,88,1349,81,A,1
2017,68,1413,68,1142,64,H,0
2017,68,1414,84,1218,56,H,0
2017,68,1418,69,1419,60,H,0
2017,68,1421,88,1219,58,H,0
2017,68,1422,76,1441,57,H,0
2017,68,1423,91,1174,81,A,0
2017,68,1427,69,1256,68,A,0
2017,68,1428,88,1113,82,A,0
2017,68,1429,79,1424,63,H,0
2017,68,1433,81,1269,64,H,0
2017,68,1437,93,1266,81,H,0
2017,68,1442,86,1331,71,H,0
2017,68,1447,75,1357,64,H,0
2017,68,1449,87,1333,61,H,0
2017,68,1452,82,1395,70,H,0
2017,68,1457,83,1255,65,H,0
2017,68,1462,97,1385,82,H,0
2017,68,1464,80,1460,75,A,0
2017,69,1119,66,1259,57,H,0
2017,69,1131,91,1248,75,A,0
2017,69,1137,68,1221,49,A,0
2017,69,1143,74,1425,73,A,0
2017,69,1163,64,1416,49,H,0
2017,69,1172,77,1387,66,A,0
2017,69,1179,88,1191,76,H,0
2017,69,1233,98,1145,75,H,0
2017,69,1234,68,1353,62,H,0
2017,69,1250,79,1110,73,H,0
2017,69,1262,79,1127,75,A,0
2017,69,1272,80,1408,59,A,0
2017,69,1278,78,1326,68,H,0
2017,69,1284,71,1265,64,H,0
2017,69,1298,67,1159,55,H,0
2017,69,1314,107,1301,56,H,0
2017,69,1321,74,1304,66,A,0
2017,69,1324,58,1227,57,A,0
2017,69,1345,66,1458,55,H,0
2017,69,1350,77,1203,70,A,0
2017,69,1351,89,1310,78,H,0
2017,69,1359,91,1459,89,H,1
2017,69,1392,72,1107,70,H,0
2017,69,1417,89,1390,75,H,0
2017,69,1420,75,1263,64,H,0
2017,69,1434,81,1178,74,H,0
2017,69,1436,85,1216,54,H,0
2017,69,1438,79,1448,62,H,0
2017,69,1455,80,1320,66,A,0
2017,70,1111,70,1117,57,H,0
2017,70,1115,81,1105,65,H,0
2017,70,1157,66,1114,63,H,0
2017,70,1164,76,1126,73,A,0
2017,70,1175,69,1300,68,A,0
2017,70,1204,84,1375,79,H,1
2017,70,1207,83,1385,55,H,0
2017,70,1212,67,1108,62,H,0
2017,70,1214,84,1366,80,H,0
2017,70,1238,65,1380,61,H,0
2017,70,1271,99,1299,88,A,0
2017,70,1290,73,1106,70,H,0
2017,70,1389,58,1346,54,H,0
2017,70,1407,80,1209,77,A,0
2017,71,1103,89,1141,85,A,0
2017,71,1120,77,1281,72,A,0
2017,71,1123,85,1275,74,H,0
2017,71,1145,86,1193,72,A,0
2017,71,1177,64,1344,63,H,0
2017,71,1185,81,1132,53,A,0
2017,71,1196,80,1104,67,A,0
2017,71,1199,88,1181,72,H,0
2017,71,1206,75,1386,67,A,0
2017,71,1242,81,1328,70,A,0
2017,71,1246,87,1435,81,A,0
2017,71,1264,78,1310,69,H,0
2017,71,1268,75,1231,72,H,0
2017,71,1280,84,1116,78,A,0
2017,71,1288,62,1197,59,A,0
2017,71,1296,74,1245,70,A,1
2017,71,1325,74,1138,72,A,0
2017,71,1361,76,1363,61,H,0
2017,71,1369,83,1399,78,H,0
2017,71,1403,66,1243,65,H,0
2017,71,1424,71,1307,66,A,0
2017,71,1437,79,1462,54,H,0
2017,71,1439,83,1393,73,H,0
2017,71,1444,90,1405,74,H,0
2017,71,1452,89,1124,68,H,0
2017,71,1453,80,1297,71,H,0
2017,72,1102,81,1201,72,H,0
2017,72,1108,63,1238,50,A,0
2017,72,1130,74,1301,66,H,0
2017,72,1131,76,1110,66,H,0
2017,72,1133,72,1320,61,H,0
2017,72,1144,76,1205,60,A,0
2017,72,1149,70,1347,64,H,0
2017,72,1151,83,1154,73,H,0
2017,72,1159,79,1119,76,A,1
2017,72,1163,73,1396,59,H,0
2017,72,1166,75,1139,64,H,0
2017,72,1169,89,1253,82,A,0
2017,72,1176,84,1442,70,H,0
2017,72,1179,87,1232,70,H,0
2017,72,1182,73,1387,66,H,0
2017,72,1200,60,1172,54,A,0
2017,72,1208,69,1279,47,A,0
2017,72,1221,71,1248,54,H,0
2017,72,1222,74,1187,58,A,0
2017,72,1228,85,1276,69,H,0
2017,72,1229,60,1356,53,A,0
2017,72,1235,96,1329,86,A,0
2017,72,1249,87,1230,72,H,0
2017,72,1250,82,1137,71,A,0
2017,72,1251,62,1219,58,A,0
2017,72,1257,85,1338,80,H,0
2017,72,1263,73,1262,71,H,0
2017,72,1266,89,1371,86,H,1
2017,72,1269,67,1173,55,H,0
2017,72,1273,68,1359,65,A,0
2017,72,1277,65,1278,47,H,0
2017,72,1283,55,1191,51,H,0
2017,72,1295,70,1377,69,A,0
2017,72,1298,75,1259,62,A,0
2017,72,1300,69,1271,52,H,0
2017,72,1303,79,1237,71,A,0
2017,72,1306,75,1107,67,A,0
2017,72,1313,80,1366,76,H,0
2017,72,1314,93,1448,87,A,0
2017,72,1350,78,1382,61,H,0
2017,72,1372,79,1394,46,H,0
2017,72,1376,70,1397,60,A,0
2017,72,1395,64,1400,61,A,0
2017,72,1401,92,1261,62,H,0
2017,72,1408,82,1378,67,A,0
2017,72,1409,81,1272,71,H,0
2017,72,1420,84,1216,68,A,0
2017,72,1421,89,1255,68,H,0
2017,72,1433,85,1203,55,H,0
2017,72,1436,67,1127,50,A,0
2017,72,1455,87,1260,75,H,0
2017,72,1457,75,1342,52,H,0
2017,72,1461,95,1429,87,H,0
2017,73,1112,91,1113,75,H,0
2017,73,1122,83,1188,81,A,1
2017,73,1125,84,1287,78,A,0
2017,73,1136,77,1447,66,H,0
2017,73,1140,85,1362,75,H,0
2017,73,1143,69,1449,59,H,0
2017,73,1146,89,1223,78,A,0
2017,73,1152,70,1430,61,A,0
2017,73,1153,66,1374,64,H,0
2017,73,1158,53,1241,51,A,0
2017,73,1167,88,1410,81,A,0
2017,73,1168,87,1142,74,A,0
2017,73,1170,88,1381,83,A,0
2017,73,1186,92,1226,85,A,0
2017,73,1189,96,1220,80,H,0
2017,73,1195,78,1244,75,A,0
2017,73,1210,75,1155,63,H,0
2017,73,1211,93,1258,55,H,0
2017,73,1227,59,1156,54,A,0
2017,73,1234,83,1345,78,H,0
2017,73,1239,82,1312,81,A,0
2017,73,1247,87,1348,75,A,0
2017,73,1252,94,1391,68,H,0
2017,73,1254,60,1148,49,H,0
2017,73,1256,79,1150,73,A,0
2017,73,1282,84,1370,68,A,0
2017,73,1285,89,1294,68,H,0
2017,73,1291,77,1192,70,H,0
2017,73,1292,69,1267,57,H,0
2017,73,1293,83,1183,72,A,0
2017,73,1308,81,1213,69,H,0
2017,73,1315,90,1286,85,A,0
2017,73,1316,73,1367,65,A,0
2017,73,1318,92,1180,75,H,0
2017,73,1321,69,1353,60,A,0
2017,73,1322,86,1311,81,H,0
2017,73,1323,67,1274,62,A,0
2017,73,1330,54,1379,50,H,0
2017,73,1331,94,1355,88,H,0
2017,73,1334,79,1337,74,H,0
2017,73,1357,87,1383,75,A,0
2017,73,1358,70,1309,68,A,0
2017,73,1365,59,1360,57,A,0
2017,73,1368,56,1101,50,A,0
2017,73,1373,81,1346,74,H,0
2017,73,1384,77,1352,57,A,0
2017,73,1388,74,1339,33,A,0
2017,73,1390,84,1450,54,H,0
2017,73,1398,63,1184,49,A,0
2017,73,1406,83,1174,56,H,0
2017,73,1412,72,1443,54,H,0
2017,73,1414,66,1364,62,A,0
2017,73,1415,61,1413,55,H,0
2017,73,1417,104,1160,89,A,0
2017,73,1422,83,1190,79,A,0
2017,73,1423,101,1456,77,H,0
2017,73,1427,68,1194,63,H,0
2017,73,1428,86,1425,64,H,0
2017,73,1431,88,1198,87,H,2
2017,73,1434,78,1464,62,A,0
2017,73,1440,79,1441,78,H,0
2017,73,1451,91,1225,66,H,0
2017,73,1453,78,1460,61,H,0
2017,73,1454,68,1297,58,H,0
2017,73,1458,89,1326,66,H,0
2017,74,1141,96,1405,88,H,0
2017,74,1178,93,1324,88,A,0
2017,74,1264,76,1351,73,H,0
2017,74,1343,97,1135,66,H,0
2017,74,1436,81,1420,72,H,0
2017,74,1463,68,1335,60,A,0
2017,75,1101,67,1249,64,H,0
2017,75,1103,74,1275,70,A,0
2017,75,1104,81,1261,66,A,0
2017,75,1106,57,1105,55,A,0
2017,75,1116,92,1281,73,H,0
2017,75,1117,77,1114,72,A,0
2017,75,1119,53,1110,49,A,0
2017,75,1122,92,1183,84,A,0
2017,75,1123,92,1138,77,A,0
2017,75,1124,77,1243,68,A,0
2017,75,1125,72,1184,59,A,0
2017,75,1135,82,1335,70,A,0
2017,75,1137,83,1159,69,A,0
2017,75,1139,83,1462,78,H,0
2017,75,1143,58,1450,54,H,0
2017,75,1145,91,1265,58,H,0
2017,75,1150,82,1379,66,H,0
2017,75,1151,70,1273,68,A,0
2017,75,1157,85,1111,73,H,0
2017,75,1158,77,1456,67,H,0
2017,75,1162,79,1165,75,A,0
2017,75,1164,75,1299,73,H,1
2017,75,1170,74,1319,62,A,0
2017,75,1172,69,1433,63,H,0
2017,75,1173,76,1182,57,A,0
2017,75,1176,79,1295,55,H,0
2017,75,1180,76,1174,60,H,0
2017,75,1185,53,1325,49,A,0
2017,75,1190,75,1441,52,H,0
2017,75,1192,59,1148,47,A,0
2017,75,1195,84,1252,80,A,0
2017,75,1196,80,1208,76,H,1
2017,75,1201,89,1129,80,H,0
2017,75,1204,81,1418,76,A,0
2017,75,1205,85,1255,79,A,0
2017,75,1207,72,1163,69,H,0
2017,75,1209,73,1419,65,A,1
2017,75,1211,79,1388,56,H,0
2017,75,1213,79,1410,66,A,0
2017,75,1214,85,1175,77,A,1
2017,75,1218,114,1253,107,H,1
2017,75,1219,77,1342,44,H,0
2017,75,1224,74,1271,66,A,0
2017,75,1225,77,1226,62,A,0
2017,75,1227,92,1464,89,A,1
2017,75,1229,76,1455,62,H,0
2017,75,1230,82,1223,77,H,0
2017,75,1232,81,1133,71,H,0
2017,75,1237,91,1331,85,A,0
2017,75,1240,74,1399,59,A,0
2017,75,1241,60,1189,59,H,0
2017,75,1242,87,1329,80,H,0
2017,75,1244,84,1391,65,H,0
2017,75,1246,92,1120,72,H,0
2017,75,1250,68,1221,51,H,0
2017,75,1251,71,1347,64,A,1
2017,75,1254,63,1383,58,H,0
2017,75,1256,75,1330,63,A,0
2017,75,1257,78,1181,69,H,0
2017,75,1258,79,1339,78,A,0
2017,75,1262,71,1216,55,H,0
2017,75,1266,83,1177,58,H,0
2017,75,1268,62,1228,56,A,0
2017,75,1272,62,1378,56,H,0
2017,75,1274,72,1338,46,A,0
2017,75,1276,91,1304,85,H,0
2017,75,1280,67,1401,59,H,0
2017,75,1284,90,1310,83,A,0
2017,75,1285,76,1315,70,H,0
2017,75,1286,68,1294,53,H,0
2017,75,1287,87,1398,85,H,0
2017,75,1290,84,1108,77,A,0
2017,75,1291,78,1384,72,H,0
2017,75,1292,91,1443,76,H,0
2017,75,1293,67,1188,59,A,0
2017,75,1296,69,1132,52,A,0
2017,75,1298,88,1248,51,A,0
2017,75,1300,72,1313,57,A,0
2017,75,1303,86,1442,72,H,0
2017,75,1305,89,1461,74,A,0
2017,75,1306,73,1127,66,H,0
2017,75,1307,84,1161,71,A,0
2017,75,1308,63,1167,58,H,0
2017,75,1312,84,1316,78,H,0
2017,75,1314,96,1199,83,H,0
2017,75,1323,76,1439,71,A,0
2017,75,1328,84,1403,75,H,0
2017,75,1332,85,1333,43,H,0
2017,75,1336,52,1278,50,H,0
2017,75,1340,88,1381,77,A,0
2017,75,1341,63,1238,56,H,0
2017,75,1343,66,1463,58,H,0
2017,75,1344,65,1371,61,H,0
2017,75,1346,97,1233,91,H,1
2017,75,1349,101,1317,79,H,0
2017,75,1350,70,1386,66,A,0
2017,75,1354,78,1126,74,H,0
2017,75,1356,73,1191,61,A,0
2017,75,1357,112,1136,110,A,3
2017,75,1358,77,1322,68,A,0
2017,75,1359,98,1154,90,A,0
2017,75,1360,88,1140,75,H,0
2017,75,1361,74,1429,55,H,0
2017,75,1362,72,1334,51,H,0
2017,75,1363,89,1102,85,A,0
2017,75,1364,58,1142,53,H,0
2017,75,1365,75,1337,61,A,0
2017,75,1366,93,1197,88,H,0
2017,75,1367,73,1239,66,H,0
2017,75,1370,65,1152,50,H,0
2017,75,1372,80,1311,60,H,0
2017,75,1375,72,1402,67,H,1
2017,75,1376,67,1279,56,H,0
2017,75,1377,66,1236,63,H,0
2017,75,1380,76,1115,75,H,0
2017,75,1382,73,1200,53,N,0
2017,75,1387,63,1206,56,A,0
2017,75,1390,76,1449,69,H,0
2017,75,1392,74,1263,54,A,0
2017,75,1393,76,1130,53,H,0
2017,75,1394,88,1146,81,H,0
2017,75,1395,84,1235,77,H,0
2017,75,1397,87,1435,75,A,0
2017,75,1404,79,1369,69,H,0
2017,75,1406,74,1318,67,H,0
2017,75,1407,93,1426,71,H,0
2017,75,1409,70,1396,68,A,0
2017,75,1411,76,1212,55,H,0
2017,75,1412,94,1267,78,H,0
2017,75,1413,71,1169,68,A,0
2017,75,1414,87,1168,67,H,0
2017,75,1416,77,1222,70,H,0
2017,75,1417,83,1428,82,A,0
2017,75,1421,76,1149,67,A,0
2017,75,1422,91,1440,82,A,0
2017,75,1423,84,1220,76,H,0
2017,75,1427,57,1198,55,H,0
2017,75,1430,86,1282,76,H,0
2017,75,1431,66,1194,65,H,1
2017,75,1434,78,1156,67,A,0
2017,75,1437,70,1385,57,A,0
2017,75,1438,77,1155,73,A,0
2017,75,1444,92,1245,88,H,0
2017,75,1447,53,1352,50,H,0
2017,75,1451,70,1186,67,H,0
2017,75,1452,74,1400,72,A,0
2017,75,1457,72,1144,63,A,0
2017,75,1459,67,1202,58,H,0
2017,75,1460,70,1454,67,A,0
2017,76,1153,55,1187,46,A,0
2017,76,1210,86,1301,76,A,0
2017,76,1231,76,1353,57,H,0
2017,76,1247,79,1203,69,H,0
2017,76,1260,77,1283,71,H,0
2017,76,1320,79,1179,60,H,0
2017,76,1321,89,1234,54,H,0
2017,76,1326,72,1277,67,H,0
2017,76,1348,79,1269,77,H,0
2017,76,1368,79,1270,75,H,0
2017,76,1373,63,1193,54,A,0
2017,76,1374,80,1408,64,A,0
2017,76,1389,71,1351,65,A,0
2017,76,1425,71,1160,68,A,0
2017,77,1107,77,1420,50,A,0
2017,77,1108,82,1115,64,H,0
2017,77,1126,82,1197,76,A,0
2017,77,1139,88,1266,80,H,0
2017,77,1156,76,1324,65,A,0
2017,77,1164,81,1224,72,A,0
2017,77,1166,72,1462,67,A,0
2017,77,1178,87,1464,71,H,0
2017,77,1204,62,1419,60,A,0
2017,77,1209,101,1418,86,A,0
2017,77,1216,54,1263,44,H,0
2017,77,1217,70,1136,65,A,0
2017,77,1242,76,1235,72,A,0
2017,77,1259,77,1131,69,H,0
2017,77,1265,93,1310,87,A,1
2017,77,1284,76,1145,72,A,0
2017,77,1288,82,1299,53,H,0
2017,77,1300,64,1214,51,A,0
2017,77,1313,75,1175,70,A,0
2017,77,1314,85,1393,68,H,0
2017,77,1319,83,1340,76,H,0
2017,77,1341,94,1212,82,H,0
2017,77,1344,74,1207,56,A,0
2017,77,1366,86,1354,82,A,0
2017,77,1380,87,1290,81,H,0
2017,77,1385,78,1177,68,H,0
2017,77,1392,86,1262,75,A,0
2017,77,1402,75,1407,71,A,0
2017,77,1411,67,1238,44,H,0
2017,77,1426,89,1375,83,A,0
2017,77,1434,80,1453,56,H,0
2017,77,1436,71,1306,59,A,0
2017,77,1437,76,1371,46,H,0
2017,78,1103,83,1325,68,H,0
2017,78,1116,62,1401,60,A,0
2017,78,1123,98,1141,83,H,0
2017,78,1124,74,1400,64,H,0
2017,78,1138,82,1245,69,A,0
2017,78,1185,86,1444,80,H,0
2017,78,1208,76,1435,68,H,0
2017,78,1227,71,1454,57,H,0
2017,78,1233,82,1264,67,A,0
2017,78,1246,88,1280,81,A,0
2017,78,1279,80,1397,69,H,0
2017,78,1296,62,1275,58,H,0
2017,78,1301,79,1338,74,H,0
2017,78,1307,81,1129,70,A,0
2017,78,1345,91,1228,68,H,0
2017,78,1361,64,1424,51,A,0
2017,78,1373,78,1351,68,H,0
2017,78,1382,71,1387,52,A,0
