season,daynum,wteam,lteam,slot,host,lat,lng
2005,143,1228,1454,R3X1,austin,30.25,-97.75
2005,143,1112,1329,R3X2,austin,30.25,-97.75
2005,144,1277,1181,R3Y1,chicago,41.8369,-87.6847
2005,144,1246,1428,R3Y2,chicago,41.8369,-87.6847
2005,144,1314,1437,R3Z1,syracuse,43.0469,-76.1444
2005,144,1458,1301,R3Z2,syracuse,43.0469,-76.1444
2005,145,1257,1452,R4W1,albuquerque,35.1107,-106.61
2005,145,1228,1112,R4X1,austin,30.25,-97.75
2005,146,1277,1246,R4Y1,chicago,41.8369,-87.6847
2005,146,1314,1458,R4Z1,syracuse,43.0469,-76.1444
2005,152,1228,1257,R5WX,st_louis,38.6272,-90.1978
2005,152,1314,1277,R5YZ,st_louis,38.6272,-90.1978
2005,154,1314,1228,R6CH,st_louis,38.6272,-90.1978
2006,134,1284,1214,Y16,dayton,39.7594,-84.1917
2006,136,1181,1380,R1W1,greensboro,36.08,-79.8194
2006,136,1261,1233,R1W4,jacksonville,30.3369,-81.6614
2006,136,1401,1393,R1W5,jacksonville,30.3369,-81.6614
2006,136,1203,1423,R1W8,greensboro,36.08,-79.8194
2006,136,1417,1125,R1X2,dayton,39.7594,-84.1917
2006,136,1211,1462,R1X3,jacksonville,30.3369,-81.6614
2006,136,1231,1361,R1X6,jacksonville,30.3369,-81.6614
2006,136,1104,1266,R1X7,dayton,39.7594,-84.1917
2006,136,1196,1375,R1Y3,salt_lake_city,40.75,-111.8833
2006,136,1130,1334,R1Y4,dallas,32.7767,-96.797
2006,136,1285,1305,R1Y5,dallas,32.7767,-96.797
2006,136,1454,1328,R1Y6,salt_lake_city,40.75,-111.8833
2006,136,1397,1457,R1Z2,greensboro,36.08,-79.8194
2006,136,1228,1102,R1Z4,san_diego,32.715,-117.1625
2006,136,1449,1429,R1Z5,san_diego,32.715,-117.1625
2006,136,1455,1371,R1Z7,greensboro,36.08,-79.8194
2006,137,1400,1335,R1W2,dallas,32.7767,-96.797
2006,137,1322,1234,R1W3,auburn_hills,42.6875,-83.2342
2006,137,1452,1356,R1W6,auburn_hills,42.6875,-83.2342
2006,137,1301,1143,R1W7,dallas,32.7767,-96.797
2006,137,1272,1331,R1X1,philadelphia,39.95,-75.1667
2006,137,1133,1242,R1X4,salt_lake_city,40.75,-111.8833
2006,137,1338,1245,R1X5,salt_lake_city,40.75,-111.8833
2006,137,1137,1116,R1X8,philadelphia,39.95,-75.1667
2006,137,1437,1284,R1Y1,auburn_hills,42.6875,-83.2342
2006,137,1326,1172,R1Y2,san_diego,32.715,-117.1625
2006,137,1207,1320,R1Y7,san_diego,32.715,-117.1625
2006,137,1112,1458,R1Y8,auburn_hills,42.6875,-83.2342
2006,137,1163,1107,R1Z1,philadelphia,39.95,-75.1667
2006,137,1314,1293,R1Z3,dayton,39.7594,-84.1917
2006,137,1206,1277,R1Z6,dayton,39.7594,-84.1917
2006,137,1246,1412,R1Z8,philadelphia,39.95,-75.1667
2006,138,1181,1203,R2W1,greensboro,36.08,-79.8194
2006,138,1261,1401,R2W4,jacksonville,30.3369,-81.6614
2006,138,1417,1104,R2X2,dayton,39.7594,-84.1917
2006,138,1211,1231,R2X3,jacksonville,30.3369,-81.6614
2006,138,1196,1454,R2Y3,salt_lake_city,40.75,-111.8833
2006,138,1130,1285,R2Y4,dallas,32.7767,-96.797
2006,138,1455,1397,R2Z2,greensboro,36.08,-79.8194
2006,138,1449,1228,R2Z4,san_diego,32.715,-117.1625
2006,139,1400,1301,R2W2,dallas,32.7767,-96.797
2006,139,1452,1322,R2W3,auburn_hills,42.6875,-83.2342
2006,139,1272,1137,R2X1,philadelphia,39.95,-75.1667
2006,139,1133,1338,R2X4,salt_lake_city,40.75,-111.8833
2006,139,1437,1112,R2Y1,auburn_hills,42.6875,-83.2342
2006,139,1207,1326,R2Y2,san_diego,32.715,-117.1625
2006,139,1163,1246,R2Z1,philadelphia,39.95,-75.1667
2006,139,1206,1314,R2Z3,dayton,39.7594,-84.1917
2006,143,1261,1181,R3W1,atlanta,33.755,-84.39
2006,143,1400,1452,R3W2,atlanta,33.755,-84.39
2006,143,1272,1133,R3X1,minneapolis,44.9778,-93.265
2006,143,1417,1211,R3X2,minneapolis,44.9778,-93.265
2006,144,1437,1130,R3Y1,oakland,37.8044,-122.2708
2006,144,1196,1207,R3Y2,oakland,37.8044,-122.2708
2006,144,1163,1449,R3Z1,washington,38.8951,-77.0367
2006,144,1206,1455,R3Z2,washington,38.8951,-77.0367
2006,145,1261,1400,R4W1,atlanta,33.755,-84.39
2006,145,1417,1272,R4X1,minneapolis,44.9778,-93.265
2006,146,1196,1437,R4Y1,oakland,37.8044,-122.2708
2006,146,1206,1163,R4Z1,washington,38.8951,-77.0367
2006,152,1417,1261,R5WX,indianapolis,39.791,-86.148
2006,152,1196,1206,R5YZ,indianapolis,39.791,-86.148
2006,154,1196,1417,R6CH,indianapolis,39.791,-86.148
2007,134,1310,1197,Z16,dayton,39.7594,-84.1917
2007,136,1314,1184,R1W1,winstonsalem,36.1028,-80.2605
2007,136,1207,1125,R1W2,winstonsalem,36.1028,-80.2605
2007,136,1450,1331,R1W3,sacramento,38.5556,-121.4689
2007,136,1435,1203,R1W6,sacramento,38.5556,-121.4689
2007,136,1130,1403,R1W7,winstonsalem,36.1028,-80.2605
2007,136,1277,1266,R1W8,winstonsalem,36.1028,-80.2605
2007,136,1326,1148,R1X1,new_orleans,29.9667,-90.05
2007,136,1401,1335,R1X3,spokane,47.6589,-117.425
2007,136,1257,1390,R1X6,spokane,47.6589,-117.425
2007,136,1462,1140,R1X8,new_orleans,29.9667,-90.05
2007,136,1268,1172,R1Y4,columbus,39.9833,-82.9833
2007,136,1139,1330,R1Y5,columbus,39.9833,-82.9833
2007,136,1417,1451,R1Z2,sacramento,38.5556,-121.4689
2007,136,1338,1460,R1Z3,buffalo,42.9047,-78.8494
2007,136,1433,1181,R1Z6,buffalo,42.9047,-78.8494
2007,136,1231,1211,R1Z7,sacramento,38.5556,-121.4689
2007,137,1400,1308,R1W4,spokane,47.6589,-117.425
2007,137,1425,1116,R1W5,spokane,47.6589,-117.425
2007,137,1272,1317,R1X2,chicago,41.8369,-87.6847
2007,137,1438,1107,R1X4,buffalo,42.9047,-78.8494
2007,137,1397,1253,R1X5,buffalo,42.9047,-78.8494
2007,137,1305,1166,R1X7,chicago,41.8369,-87.6847
2007,137,1196,1238,R1Y1,lexington,38.0297,-84.4947
2007,137,1458,1394,R1Y2,new_orleans,29.9667,-90.05
2007,137,1332,1275,R1Y3,lexington,38.0297,-84.4947
2007,137,1457,1323,R1Y6,lexington,38.0297,-84.4947
2007,137,1424,1210,R1Y7,new_orleans,29.9667,-90.05
2007,137,1345,1112,R1Y8,lexington,38.0297,-84.4947
2007,137,1242,1310,R1Z1,chicago,41.8369,-87.6847
2007,137,1356,1221,R1Z4,columbus,39.9833,-82.9833
2007,137,1439,1228,R1Z5,columbus,39.9833,-82.9833
2007,137,1246,1437,R1Z8,chicago,41.8369,-87.6847
2007,138,1314,1277,R2W1,winstonsalem,36.1028,-80.2605
2007,138,1207,1130,R2W2,winstonsalem,36.1028,-80.2605
2007,138,1435,1450,R2W3,sacramento,38.5556,-121.4689
2007,138,1326,1462,R2X1,new_orleans,29.9667,-90.05
2007,138,1401,1257,R2X3,spokane,47.6589,-117.425
2007,138,1139,1268,R2Y4,columbus,39.9833,-82.9833
2007,138,1417,1231,R2Z2,sacramento,38.5556,-121.4689
2007,138,1338,1433,R2Z3,buffalo,42.9047,-78.8494
2007,139,1425,1400,R2W4,spokane,47.6589,-117.425
2007,139,1272,1305,R2X2,chicago,41.8369,-87.6847
2007,139,1397,1438,R2X4,buffalo,42.9047,-78.8494
2007,139,1196,1345,R2Y1,lexington,38.0297,-84.4947
2007,139,1424,1458,R2Y2,new_orleans,29.9667,-90.05
2007,139,1332,1457,R2Y3,lexington,38.0297,-84.4947
2007,139,1242,1246,R2Z1,chicago,41.8369,-87.6847
2007,139,1356,1439,R2Z4,columbus,39.9833,-82.9833
2007,143,1326,1397,R3X1,st_louis,38.6272,-90.1978
2007,143,1272,1401,R3X2,st_louis,38.6272,-90.1978
2007,143,1242,1356,R3Z1,san_jose,37.3382,-121.8863
2007,143,1417,1338,R3Z2,san_jose,37.3382,-121.8863
2007,144,1314,1425,R3W1,east_rutherford,40.8171,-74.085
2007,144,1207,1435,R3W2,east_rutherford,40.8171,-74.085
2007,144,1196,1139,R3Y1,san_antonio,29.4167,-98.5
2007,144,1332,1424,R3Y2,san_antonio,29.4167,-98.5
2007,145,1326,1272,R4X1,st_louis,38.6272,-90.1978
2007,145,1417,1242,R4Z1,san_jose,37.3382,-121.8863
2007,146,1207,1314,R4W1,east_rutherford,40.8171,-74.085
2007,146,1196,1332,R4Y1,san_antonio,29.4167,-98.5
2007,152,1326,1207,R5WX,atlanta,33.755,-84.39
2007,152,1196,1417,R5YZ,atlanta,33.755,-84.39
2007,154,1196,1326,R6CH,atlanta,33.755,-84.39
2008,134,1291,1164,W16,dayton,39.7594,-84.1917
2008,136,1450,1457,R1W4,denver,39.7392,-104.9903
2008,136,1323,1206,R1W5,denver,39.7392,-104.9903
2008,136,1242,1340,R1X1,omaha,41.25,-96
2008,136,1458,1168,R1X3,omaha,41.25,-96
2008,136,1243,1425,R1X6,omaha,41.25,-96
2008,136,1424,1245,R1X8,omaha,41.25,-96
2008,136,1390,1165,R1Y3,anaheim,33.8361,-117.8897
2008,136,1338,1331,R1Y4,denver,39.7392,-104.9903
2008,136,1277,1396,R1Y5,denver,39.7392,-104.9903
2008,136,1266,1246,R1Y6,anaheim,33.8361,-117.8897
2008,136,1417,1290,R1Z1,anaheim,33.8361,-117.8897
2008,136,1181,1125,R1Z2,washington,38.8951,-77.0367
2008,136,1462,1208,R1Z3,washington,38.8951,-77.0367
2008,136,1345,1124,R1Z6,washington,38.8951,-77.0367
2008,136,1452,1112,R1Z7,washington,38.8951,-77.0367
2008,136,1401,1140,R1Z8,anaheim,33.8361,-117.8897
2008,137,1314,1291,R1W1,raleigh,35.7806,-78.6389
2008,137,1397,1110,R1W2,birmingham,33.525,-86.813
2008,137,1257,1129,R1W3,birmingham,33.525,-86.813
2008,137,1328,1386,R1W6,birmingham,33.525,-86.813
2008,137,1139,1375,R1W7,birmingham,33.525,-86.813
2008,137,1116,1231,R1W8,raleigh,35.7806,-78.6389
2008,137,1207,1420,R1X2,raleigh,35.7806,-78.6389
2008,137,1373,1435,R1X4,tampa,27.971,-82.465
2008,137,1437,1155,R1X5,tampa,27.971,-82.465
2008,137,1172,1211,R1X7,raleigh,35.7806,-78.6389
2008,137,1272,1426,R1Y1,little_rock,34.7361,-92.3311
2008,137,1400,1122,R1Y2,little_rock,34.7361,-92.3311
2008,137,1274,1388,R1Y7,little_rock,34.7361,-92.3311
2008,137,1280,1332,R1Y8,little_rock,34.7361,-92.3311
2008,137,1360,1163,R1Z4,tampa,27.971,-82.465
2008,137,1443,1179,R1Z5,tampa,27.971,-82.465
2008,138,1450,1323,R2W4,denver,39.7392,-104.9903
2008,138,1242,1424,R2X1,omaha,41.25,-96
2008,138,1458,1243,R2X3,omaha,41.25,-96
2008,138,1390,1266,R2Y3,anaheim,33.8361,-117.8897
2008,138,1277,1338,R2Y4,denver,39.7392,-104.9903
2008,138,1417,1401,R2Z1,anaheim,33.8361,-117.8897
2008,138,1452,1181,R2Z2,washington,38.8951,-77.0367
2008,138,1462,1345,R2Z3,washington,38.8951,-77.0367
2008,139,1314,1116,R2W1,raleigh,35.7806,-78.6389
2008,139,1397,1139,R2W2,birmingham,33.525,-86.813
2008,139,1257,1328,R2W3,birmingham,33.525,-86.813
2008,139,1172,1207,R2X2,raleigh,35.7806,-78.6389
2008,139,1437,1373,R2X4,tampa,27.971,-82.465
2008,139,1272,1280,R2Y1,little_rock,34.7361,-92.3311
2008,139,1400,1274,R2Y2,little_rock,34.7361,-92.3311
2008,139,1443,1360,R2Z4,tampa,27.971,-82.465
2008,143,1314,1450,R3W1,charlotte,35.2269,-80.8433
2008,143,1257,1397,R3W2,charlotte,35.2269,-80.8433
2008,143,1417,1443,R3Z1,phoenix,33.45,-112.0667
2008,143,1462,1452,R3Z2,phoenix,33.45,-112.0667
2008,144,1242,1437,R3X1,detroit,42.3314,-83.0458
2008,144,1172,1458,R3X2,detroit,42.3314,-83.0458
2008,144,1272,1277,R3Y1,houston,29.7604,-95.3698
2008,144,1400,1390,R3Y2,houston,29.7604,-95.3698
2008,145,1314,1257,R4W1,charlotte,35.2269,-80.8433
2008,145,1417,1462,R4Z1,phoenix,33.45,-112.0667
2008,146,1242,1172,R4X1,detroit,42.3314,-83.0458
2008,146,1272,1400,R4Y1,houston,29.7604,-95.3698
2008,152,1242,1314,R5WX,san_antonio,29.4167,-98.5
2008,152,1272,1417,R5YZ,san_antonio,29.4167,-98.5
2008,154,1242,1272,R6CH,san_antonio,29.4167,-98.5
2009,134,1287,1106,Y16,dayton,39.7594,-84.1917
2009,136,1181,1127,R1W2,greensboro,36.08,-79.8194
2009,136,1437,1110,R1W3,philadelphia,39.95,-75.1667
2009,136,1417,1433,R1W6,philadelphia,39.95,-75.1667
2009,136,1400,1278,R1W7,greensboro,36.08,-79.8194
2009,136,1314,1347,R1X1,dayton,39.7594,-84.1917
2009,136,1328,1288,R1X2,minneapolis,44.9778,-93.265
2009,136,1211,1103,R1X4,miami,25.7877,-80.2241
2009,136,1443,1228,R1X5,miami,25.7877,-80.2241
2009,136,1276,1155,R1X7,minneapolis,44.9778,-93.265
2009,136,1261,1139,R1X8,dayton,39.7594,-84.1917
2009,136,1163,1151,R1Z1,philadelphia,39.95,-75.1667
2009,136,1272,1169,R1Z2,kansas_city,39.0997,-94.5783
2009,136,1449,1280,R1Z4,portland,45.52,-122.6819
2009,136,1345,1320,R1Z5,portland,45.52,-122.6819
2009,136,1268,1143,R1Z7,kansas_city,39.0997,-94.5783
2009,136,1401,1140,R1Z8,philadelphia,39.95,-75.1667
2009,137,1338,1190,R1W1,dayton,39.7594,-84.1917
2009,137,1462,1340,R1W4,boise,43.6167,-116.2
2009,137,1458,1199,R1W5,boise,43.6167,-116.2
2009,137,1329,1397,R1W8,dayton,39.7594,-84.1917
2009,137,1393,1372,R1X3,minneapolis,44.9778,-93.265
2009,137,1113,1396,R1X6,minneapolis,44.9778,-93.265
2009,137,1257,1287,R1Y1,greensboro,36.08,-79.8194
2009,137,1277,1352,R1Y2,kansas_city,39.0997,-94.5783
2009,137,1242,1295,R1Y3,miami,25.7877,-80.2241
2009,137,1156,1448,R1Y4,portland,45.52,-122.6819
2009,137,1112,1428,R1Y5,portland,45.52,-122.6819
2009,137,1173,1452,R1Y6,miami,25.7877,-80.2241
2009,137,1425,1130,R1Y7,kansas_city,39.0997,-94.5783
2009,137,1373,1326,R1Y8,greensboro,36.08,-79.8194
2009,137,1281,1165,R1Z3,boise,43.6167,-116.2
2009,137,1266,1429,R1Z6,boise,43.6167,-116.2
2009,138,1181,1400,R2W2,greensboro,36.08,-79.8194
2009,138,1437,1417,R2W3,philadelphia,39.95,-75.1667
2009,138,1314,1261,R2X1,dayton,39.7594,-84.1917
2009,138,1328,1276,R2X2,minneapolis,44.9778,-93.265
2009,138,1211,1443,R2X4,miami,25.7877,-80.2241
2009,138,1163,1401,R2Z1,philadelphia,39.95,-75.1667
2009,138,1272,1268,R2Z2,kansas_city,39.0997,-94.5783
2009,138,1345,1449,R2Z4,portland,45.52,-122.6819
2009,139,1338,1329,R2W1,dayton,39.7594,-84.1917
2009,139,1462,1458,R2W4,boise,43.6167,-116.2
2009,139,1393,1113,R2X3,minneapolis,44.9778,-93.265
2009,139,1257,1373,R2Y1,greensboro,36.08,-79.8194
2009,139,1277,1425,R2Y2,kansas_city,39.0997,-94.5783
2009,139,1242,1173,R2Y3,miami,25.7877,-80.2241
2009,139,1112,1156,R2Y4,portland,45.52,-122.6819
2009,139,1281,1266,R2Z3,boise,43.6167,-116.2
2009,143,1338,1462,R3W1,boston,42.3601,-71.0589
2009,143,1437,1181,R3W2,boston,42.3601,-71.0589
2009,143,1163,1345,R3Z1,glendale,33.5386,-112.1864
2009,143,1281,1272,R3Z2,glendale,33.5386,-112.1864
2009,144,1314,1211,R3X1,indianapolis,39.791,-86.148
2009,144,1328,1393,R3X2,indianapolis,39.791,-86.148
2009,144,1257,1112,R3Y1,memphis,35.1174,-89.9711
2009,144,1277,1242,R3Y2,memphis,35.1174,-89.9711
2009,145,1437,1338,R4W1,boston,42.3601,-71.0589
2009,145,1163,1281,R4Z1,glendale,33.5386,-112.1864
2009,146,1314,1328,R4X1,indianapolis,39.791,-86.148
2009,146,1277,1257,R4Y1,memphis,35.1174,-89.9711
2009,152,1314,1437,R5WX,detroit,42.3314,-83.0458
2009,152,1277,1163,R5YZ,detroit,42.3314,-83.0458
2009,154,1314,1277,R6CH,detroit,42.3314,-83.0458
2010,134,1115,1457,X16,dayton,39.7594,-84.1917
2010,136,1246,1190,R1W1,new_orleans,29.9667,-90.05
2010,136,1307,1285,R1W3,san_jose,37.3382,-121.8863
2010,136,1449,1266,R1W6,san_jose,37.3382,-121.8863
2010,136,1448,1400,R1W8,new_orleans,29.9667,-90.05
2010,136,1437,1352,R1X2,milwaukee,43.05,-87.95
2010,136,1124,1358,R1X3,providence,41.8236,-71.4222
2010,136,1330,1323,R1X6,providence,41.8236,-71.4222
2010,136,1388,1350,R1X7,milwaukee,43.05,-87.95
2010,136,1242,1250,R1Y1,jacksonville,30.3369,-81.6614
2010,136,1325,1207,R1Y3,new_orleans,29.9667,-90.05
2010,136,1397,1361,R1Y6,new_orleans,29.9667,-90.05
2010,136,1320,1424,R1Y8,jacksonville,30.3369,-81.6614
2010,136,1243,1317,R1Z2,oklahoma_city,35.4822,-97.535
2010,136,1293,1435,R1Z4,san_jose,37.3382,-121.8863
2010,136,1139,1431,R1Z5,san_jose,37.3382,-121.8863
2010,136,1140,1196,R1Z7,oklahoma_city,35.4822,-97.535
2010,137,1452,1288,R1W2,buffalo,42.9047,-78.8494
2010,137,1458,1459,R1W4,jacksonville,30.3369,-81.6614
2010,137,1165,1396,R1W5,jacksonville,30.3369,-81.6614
2010,137,1281,1155,R1W7,buffalo,42.9047,-78.8494
2010,137,1181,1115,R1X1,oklahoma_city,35.4822,-97.535
2010,137,1345,1373,R1X4,spokane,47.6589,-117.425
2010,137,1401,1429,R1X5,spokane,47.6589,-117.425
2010,137,1143,1257,R1X8,oklahoma_city,35.4822,-97.535
2010,137,1326,1364,R1Y2,providence,41.8236,-71.4222
2010,137,1268,1222,R1Y4,spokane,47.6589,-117.425
2010,137,1277,1308,R1Y5,spokane,47.6589,-117.425
2010,137,1210,1329,R1Y7,providence,41.8236,-71.4222
2010,137,1393,1436,R1Z1,buffalo,42.9047,-78.8494
2010,137,1338,1324,R1Z3,milwaukee,43.05,-87.95
2010,137,1462,1278,R1Z6,milwaukee,43.05,-87.95
2010,137,1211,1199,R1Z8,buffalo,42.9047,-78.8494
2010,138,1246,1448,R2W1,new_orleans,29.9667,-90.05
2010,138,1449,1307,R2W3,san_jose,37.3382,-121.8863
2010,138,1388,1437,R2X2,milwaukee,43.05,-87.95
2010,138,1124,1330,R2X3,providence,41.8236,-71.4222
2010,138,1320,1242,R2Y1,jacksonville,30.3369,-81.6614
2010,138,1397,1325,R2Y3,new_orleans,29.9667,-90.05
2010,138,1243,1140,R2Z2,oklahoma_city,35.4822,-97.535
2010,138,1139,1293,R2Z4,san_jose,37.3382,-121.8863
2010,139,1452,1281,R2W2,buffalo,42.9047,-78.8494
2010,139,1165,1458,R2W4,jacksonville,30.3369,-81.6614
2010,139,1181,1143,R2X1,oklahoma_city,35.4822,-97.535
2010,139,1345,1401,R2X4,spokane,47.6589,-117.425
2010,139,1326,1210,R2Y2,providence,41.8236,-71.4222
2010,139,1277,1268,R2Y4,spokane,47.6589,-117.425
2010,139,1393,1211,R2Z1,buffalo,42.9047,-78.8494
2010,139,1462,1338,R2Z3,milwaukee,43.05,-87.95
2010,143,1246,1165,R3W1,syracuse,43.0469,-76.1444
2010,143,1452,1449,R3W2,syracuse,43.0469,-76.1444
2010,143,1139,1393,R3Z1,salt_lake_city,40.75,-111.8833
2010,143,1243,1462,R3Z2,salt_lake_city,40.75,-111.8833
2010,144,1181,1345,R3X1,st_louis,38.6272,-90.1978
2010,144,1124,1388,R3X2,st_louis,38.6272,-90.1978
2010,144,1277,1320,R3Y1,houston,29.7604,-95.3698
2010,144,1397,1326,R3Y2,houston,29.7604,-95.3698
2010,145,1452,1246,R4W1,syracuse,43.0469,-76.1444
2010,145,1139,1243,R4Z1,salt_lake_city,40.75,-111.8833
2010,146,1181,1124,R4X1,st_louis,38.6272,-90.1978
2010,146,1277,1397,R4Y1,houston,29.7604,-95.3698
2010,152,1181,1452,R5WX,indianapolis,39.791,-86.148
2010,152,1139,1277,R5YZ,indianapolis,39.791,-86.148
2010,154,1181,1139,R6CH,indianapolis,39.791,-86.148
2011,134,1155,1412,W12,dayton,39.7594,-84.1917
2011,134,1421,1114,Y16,dayton,39.7594,-84.1917
2011,135,1427,1106,W16,dayton,39.7594,-84.1917
2011,135,1433,1425,Z11,dayton,39.7594,-84.1917
2011,136,1246,1343,R1W4,tampa,27.971,-82.465
2011,136,1452,1155,R1W5,tampa,27.971,-82.465
2011,136,1361,1294,R1X2,tampa,27.971,-82.465
2011,136,1163,1137,R1X3,denver,39.7392,-104.9903
2011,136,1153,1281,R1X6,denver,39.7392,-104.9903
2011,136,1396,1336,R1X7,tampa,27.971,-82.465
2011,136,1338,1421,R1Y1,tulsa,36.1314,-95.9372
2011,136,1196,1364,R1Y2,chicago,41.8369,-87.6847
2011,136,1140,1459,R1Y3,chicago,41.8369,-87.6847
2011,136,1458,1125,R1Y4,denver,39.7392,-104.9903
2011,136,1243,1429,R1Y5,denver,39.7392,-104.9903
2011,136,1211,1385,R1Y6,chicago,41.8369,-87.6847
2011,136,1417,1277,R1Y7,chicago,41.8369,-87.6847
2011,136,1139,1330,R1Y8,tulsa,36.1314,-95.9372
2011,136,1287,1257,R1Z4,tulsa,36.1314,-95.9372
2011,136,1350,1435,R1Z5,tulsa,36.1314,-95.9372
2011,137,1326,1427,R1W1,cleveland,41.4822,-81.6697
2011,137,1314,1254,R1W2,charlotte,35.2269,-80.8433
2011,137,1393,1232,R1W3,cleveland,41.4822,-81.6697
2011,137,1266,1462,R1W6,cleveland,41.4822,-81.6697
2011,137,1449,1208,R1W7,charlotte,35.2269,-80.8433
2011,137,1206,1437,R1W8,cleveland,41.4822,-81.6697
2011,137,1181,1214,R1X1,washington,38.8951,-77.0367
2011,137,1400,1324,R1X4,tucson,32.2217,-110.9264
2011,137,1112,1272,R1X5,tucson,32.2217,-110.9264
2011,137,1276,1397,R1X8,washington,38.8951,-77.0367
2011,137,1242,1131,R1Z1,charlotte,35.2269,-80.8433
2011,137,1323,1103,R1Z2,tucson,32.2217,-110.9264
2011,137,1345,1389,R1Z3,washington,38.8951,-77.0367
2011,137,1433,1207,R1Z6,washington,38.8951,-77.0367
2011,137,1199,1401,R1Z7,tucson,32.2217,-110.9264
2011,137,1228,1424,R1Z8,charlotte,35.2269,-80.8433
2011,138,1246,1452,R2W4,tampa,27.971,-82.465
2011,138,1361,1396,R2X2,tampa,27.971,-82.465
2011,138,1163,1153,R2X3,denver,39.7392,-104.9903
2011,138,1139,1338,R2Y1,tulsa,36.1314,-95.9372
2011,138,1196,1417,R2Y2,chicago,41.8369,-87.6847
2011,138,1140,1211,R2Y3,chicago,41.8369,-87.6847
2011,138,1458,1243,R2Y4,denver,39.7392,-104.9903
2011,138,1350,1287,R2Z4,tulsa,36.1314,-95.9372
2011,139,1326,1206,R2W1,cleveland,41.4822,-81.6697
2011,139,1314,1449,R2W2,charlotte,35.2269,-80.8433
2011,139,1266,1393,R2W3,cleveland,41.4822,-81.6697
2011,139,1181,1276,R2X1,washington,38.8951,-77.0367
2011,139,1112,1400,R2X4,tucson,32.2217,-110.9264
2011,139,1242,1228,R2Z1,charlotte,35.2269,-80.8433
2011,139,1199,1323,R2Z2,tucson,32.2217,-110.9264
2011,139,1433,1345,R2Z3,washington,38.8951,-77.0367
2011,143,1112,1181,R3X1,new_orleans,29.9667,-90.05
2011,143,1163,1361,R3X2,new_orleans,29.9667,-90.05
2011,143,1139,1458,R3Y1,san_antonio,29.4167,-98.5
2011,143,1196,1140,R3Y2,san_antonio,29.4167,-98.5
2011,144,1246,1326,R3W1,newark,40.7242,-74.1726
2011,144,1314,1266,R3W2,newark,40.7242,-74.1726
2011,144,1242,1350,R3Z1,anaheim,33.8361,-117.8897
2011,144,1433,1199,R3Z2,anaheim,33.8361,-117.8897
2011,145,1163,1112,R4X1,new_orleans,29.9667,-90.05
2011,145,1139,1196,R4Y1,san_antonio,29.4167,-98.5
2011,146,1246,1314,R4W1,newark,40.7242,-74.1726
2011,146,1433,1242,R4Z1,anaheim,33.8361,-117.8897
2011,152,1163,1246,R5WX,houston,29.7604,-95.3698
2011,152,1139,1433,R5YZ,houston,29.7604,-95.3698
2011,154,1163,1139,R6CH,houston,29.7604,-95.3698
2012,134,1443,1290,Y16,dayton,39.7594,-84.1917
2012,134,1140,1233,Z14,dayton,39.7594,-84.1917
2012,135,1378,1143,X12,dayton,39.7594,-84.1917
2012,135,1436,1249,X16,dayton,39.7594,-84.1917
2012,136,1393,1421,R1W1,pittsburgh,40.4417,-80
2012,136,1326,1259,R1W2,pittsburgh,40.4417,-80
2012,136,1458,1285,R1W4,albuquerque,35.1107,-106.61
2012,136,1435,1217,R1W5,albuquerque,35.1107,-106.61
2012,136,1211,1452,R1W7,pittsburgh,40.4417,-80
2012,136,1243,1379,R1W8,pittsburgh,40.4417,-80
2012,136,1246,1443,R1Y1,louisville,38.25,-85.7667
2012,136,1124,1355,R1Y3,albuquerque,35.1107,-106.61
2012,136,1231,1308,R1Y4,portland,45.52,-122.6819
2012,136,1433,1455,R1Y5,portland,45.52,-122.6819
2012,136,1160,1424,R1Y6,albuquerque,35.1107,-106.61
2012,136,1235,1163,R1Y8,louisville,38.25,-85.7667
2012,136,1266,1140,R1Z3,louisville,38.25,-85.7667
2012,136,1257,1172,R1Z4,portland,45.52,-122.6819
2012,136,1307,1253,R1Z5,portland,45.52,-122.6819
2012,136,1293,1161,R1Z6,louisville,38.25,-85.7667
2012,137,1199,1382,R1W3,nashville,36.1667,-86.7833
2012,137,1153,1400,R1W6,nashville,36.1667,-86.7833
2012,137,1314,1436,R1X1,greensboro,36.08,-79.8194
2012,137,1242,1178,R1X2,omaha,41.25,-96
2012,137,1207,1125,R1X3,columbus,39.9833,-82.9833
2012,137,1325,1276,R1X4,nashville,36.1667,-86.7833
2012,137,1378,1396,R1X5,nashville,36.1667,-86.7833
2012,137,1301,1361,R1X6,columbus,39.9833,-82.9833
2012,137,1345,1388,R1X7,omaha,41.25,-96
2012,137,1166,1104,R1X8,greensboro,36.08,-79.8194
2012,137,1250,1181,R1Y2,greensboro,36.08,-79.8194
2012,137,1462,1323,R1Y7,greensboro,36.08,-79.8194
2012,137,1277,1254,R1Z1,columbus,39.9833,-82.9833
2012,137,1313,1281,R1Z2,omaha,41.25,-96
2012,137,1196,1438,R1Z7,omaha,41.25,-96
2012,137,1387,1272,R1Z8,columbus,39.9833,-82.9833
2012,138,1393,1243,R2W1,pittsburgh,40.4417,-80
2012,138,1326,1211,R2W2,pittsburgh,40.4417,-80
2012,138,1458,1435,R2W4,albuquerque,35.1107,-106.61
2012,138,1246,1235,R2Y1,louisville,38.25,-85.7667
2012,138,1124,1160,R2Y3,albuquerque,35.1107,-106.61
2012,138,1231,1433,R2Y4,portland,45.52,-122.6819
